	v	d	j	frequency
966	IGHV1S132*01	NA	IGHJ1*01	35
967	IGHV1S126*01	NA	IGHJ4*01	35
968	IGHV9-1*02	IGHD1-1*01	IGHJ4*01	35
969	IGHV15-2*01	NA	IGHJ2*01	35
970	IGHV1-77*01	IGHD1-1*01	IGHJ3*01	35
971	IGHV1-49*01	NA	IGHJ4*01	35
972	IGHV1S22*01	IGHD1-1*01	IGHJ4*01	35
973	IGHV7-3*01	IGHD1-1*01	IGHJ4*01	34
974	IGHV14-4*01	NA	IGHJ1*01	34
975	IGHV1-52*01	IGHD2-3*01	IGHJ3*01	34
976	IGHV1-61*01	IGHD2-9*02	IGHJ3*01	34
977	IGHV1-80*01	IGHD2-3*01	IGHJ2*01	34
978	IGHV1-74*04	IGHD1-1*01	IGHJ4*01	34
979	IGHV8-8*01	IGHD1-1*01	IGHJ1*01	34
980	IGHV14-2*01	IGHD2-7*01	IGHJ2*01	34
981	IGHV1-7*01	NA	IGHJ1*03	34
982	IGHV3-2*01	NA	IGHJ2*01	34
983	IGHV1-22*01	IGHD2-6*01	IGHJ2*01	34
984	IGHV1S81*02	IGHD1-1*01	IGHJ4*01	34
985	IGHV1-72*01	IGHD2-9*01	IGHJ4*01	34
986	IGHV2-3*01	IGHD1-2*01	IGHJ4*01	34
987	IGHV9-3*01	IGHD2-3*01	IGHJ2*01	34
988	IGHV1-53*01	NA	IGHJ3*02	34
989	IGHV4-2*02	NA	IGHJ2*01	34
990	IGHV1-26*01	IGHD2-8*01	IGHJ2*01	34
991	IGHV1S132*01	NA	IGHJ3*01	33
992	IGHV2-2*02	IGHD2-14*01	IGHJ4*01	33
993	IGHV1-20*02	NA	IGHJ4*01	33
994	IGHV5-4*02	IGHD1-1*01	IGHJ3*01	33
995	IGHV5-6-5*01	IGHD1-1*01	IGHJ4*01	33
996	IGHV2-5*01	IGHD1-1*01	IGHJ1*01	33
997	IGHV1S81*02	IGHD1-1*01	IGHJ3*01	33
998	IGHV9-4*01	NA	IGHJ3*02	33
999	IGHV5-6-3*01	IGHD1-1*01	IGHJ2*01	33
1000	IGHV14-1*02	IGHD1-1*01	IGHJ2*01	33
1001	IGHV1-72*01	IGHD2-3*01	IGHJ2*01	33
1002	IGHV1-20*02	NA	IGHJ1*01	33
1003	IGHV2-9-1*01	IGHD2-6*01	IGHJ3*01	33
1004	IGHV2-5-1*01	NA	IGHJ1*01	32
1005	IGHV1-74*04	IGHD1-1*01	IGHJ3*01	32
1006	IGHV5-9*02	NA	IGHJ4*01	32
1007	IGHV9-3*02	IGHD1-1*01	IGHJ3*01	32
1008	IGHV1-78*01	IGHD1-1*01	IGHJ4*01	32
1009	IGHV1-82*01	IGHD2-9*02	IGHJ4*01	32
1010	IGHV2-6-7*01	IGHD1-1*01	IGHJ4*01	32
1011	IGHV1-53*01	IGHD2-7*01	IGHJ3*01	32
1012	IGHV1-72*01	IGHD2-3*01	IGHJ4*01	32
1013	IGHV2-9*01	NA	IGHJ4*01	32
1014	IGHV1-59*01	IGHD1-1*01	IGHJ3*01	32
1015	IGHV8-4*01	NA	IGHJ3*01	32
1016	IGHV8-8*01	IGHD1-1*02	IGHJ4*01	32
1017	IGHV5-9-4*01	IGHD1-1*01	IGHJ4*01	32
1018	IGHV14-2*01	NA	IGHJ1*01	32
1019	IGHV1-14*01	IGHD1-1*01	IGHJ3*01	32
1020	IGHV13-2*02	NA	IGHJ4*01	32
1021	IGHV2-9*02	IGHD2-9*02	IGHJ3*01	31
1022	IGHV2-5-1*01	IGHD1-1*01	IGHJ2*01	31
1023	IGHV1-55*01	NA	IGHJ3*02	31
1024	IGHV1-66*01	IGHD1-1*01	IGHJ3*01	31
1025	IGHV2-3*01	NA	IGHJ2*02	31
1026	IGHV1-58*01	IGHD1-1*01	IGHJ2*01	31
1027	IGHV3-2*02	IGHD3-2*01	IGHJ3*01	31
1028	IGHV1-78*01	IGHD1-1*02	IGHJ1*03	31
1029	IGHV7-4*01	NA	IGHJ2*01	31
1030	IGHV4-1*02	IGHD1-1*01	IGHJ2*01	31
1031	IGHV2-4*02	NA	IGHJ3*01	31
1032	IGHV3-2*02	IGHD2-9*02	IGHJ2*01	30
1033	IGHV1-69*02	IGHD1-1*01	IGHJ3*01	30
1034	IGHV2-9*02	IGHD1-1*01	IGHJ2*01	30
1035	IGHV7-1*03	NA	IGHJ3*01	30
1036	IGHV1-67*01	NA	IGHJ1*03	30
1037	IGHV1-54*01	IGHD2-9*02	IGHJ3*01	30
1038	IGHV1-72*01	IGHD3-2*02	IGHJ4*01	30
1039	IGHV1S34*01	NA	IGHJ3*01	30
1040	IGHV14-4*01	IGHD1-1*01	IGHJ1*03	30
1041	IGHV1-52*01	IGHD2-7*01	IGHJ4*01	30
1042	IGHV1-75*01	IGHD1-1*01	IGHJ3*01	30
1043	IGHV3-2*02	IGHD1-2*01	IGHJ4*01	30
1044	IGHV1-72*01	IGHD3-2*02	IGHJ2*01	30
1045	IGHV1-64*01	IGHD1-1*02	IGHJ2*01	30
1046	IGHV5-17*01	IGHD2-9*02	IGHJ4*01	29
1047	IGHV1S81*02	IGHD1-1*01	IGHJ1*01	29
1048	IGHV3-1*02	IGHD1-1*01	IGHJ1*01	29
1049	IGHV3-1*02	IGHD1-1*01	IGHJ4*01	29
1050	IGHV3-6*01	IGHD2-9*02	IGHJ2*01	29
1051	IGHV9-1*02	IGHD2-14*01	IGHJ3*01	29
1052	IGHV1-54*01	IGHD1-1*01	IGHJ2*01	29
1053	IGHV1-62-3*01	NA	IGHJ2*01	29
1054	IGHV1-2*01	NA	IGHJ4*01	28
1055	IGHV1-20*02	NA	IGHJ3*01	28
1056	IGHV1-18*01	IGHD2-3*01	IGHJ4*01	28
1057	IGHV10-1*02	IGHD1-1*01	IGHJ1*01	28
1058	IGHV1-84*02	NA	IGHJ1*01	28
1059	IGHV1-34*01	IGHD1-1*01	IGHJ2*01	28
1060	IGHV1-37*01	NA	IGHJ1*01	28
1061	IGHV7-3*02	IGHD1-1*01	IGHJ4*01	28
1062	IGHV1-26*01	IGHD2-8*01	IGHJ3*01	28
1063	IGHV15-2*02	NA	IGHJ4*01	28
1064	IGHV1-14*01	IGHD2-8*01	IGHJ4*01	28
1065	IGHV3-6*01	IGHD2-7*01	IGHJ3*01	28
1066	IGHV1-26*01	IGHD2-9*02	IGHJ2*01	28
1067	IGHV1S16*01	NA	IGHJ4*01	28
1068	IGHV1-63*02	NA	IGHJ1*01	28
1069	IGHV13-2*02	NA	IGHJ2*01	27
1070	IGHV3-3*01	NA	IGHJ4*01	27
1071	IGHV7-3*02	IGHD2-9*02	IGHJ4*01	27
1072	IGHV14-4*01	NA	IGHJ2*03	27
1073	IGHV1-31*01	NA	IGHJ2*01	27
1074	IGHV9-2-1*01	IGHD2-3*01	IGHJ4*01	27
1075	IGHV14-1*01	NA	IGHJ1*03	27
1076	IGHV8S1*01	NA	IGHJ2*01	27
1077	IGHV1-55*01	IGHD2-6*01	IGHJ4*01	27
1078	IGHV2-9*02	IGHD1-1*01	IGHJ1*01	27
1079	IGHV4-1*01	IGHD1-1*01	IGHJ4*01	27
1080	IGHV10-1*02	IGHD2-8*01	IGHJ4*01	27
1081	IGHV1-64*01	IGHD2-6*01	IGHJ4*01	27
1082	IGHV2-2*01	IGHD2-8*01	IGHJ4*01	27
1083	IGHV1-53*01	IGHD3-2*02	IGHJ2*01	26
1084	IGHV5-12*02	NA	IGHJ1*03	26
1085	IGHV1-7*01	IGHD1-1*01	IGHJ4*01	26
1086	IGHV2-3*01	IGHD2-9*02	IGHJ4*01	26
1087	IGHV8-8*01	IGHD2-3*01	IGHJ1*01	26
1088	IGHV1-9*01	IGHD2-9*02	IGHJ4*01	26
1089	IGHV1-76*01	NA	IGHJ3*02	26
1090	IGHV1S82*01	NA	IGHJ2*01	26
1091	IGHV1-55*01	IGHD2-9*01	IGHJ2*01	26
1092	IGHV2-2*03	NA	IGHJ2*01	26
1093	IGHV2-5*01	IGHD1-1*01	IGHJ2*01	26
1094	IGHV14-4*01	IGHD2-9*02	IGHJ2*01	26
1095	IGHV5-12*02	NA	IGHJ2*01	25
1096	IGHV5-4*01	NA	IGHJ1*01	25
1097	IGHV1-53*01	IGHD2-6*01	IGHJ4*01	25
1098	IGHV1-64*01	IGHD3-2*02	IGHJ2*01	25
1099	IGHV14-1*01	IGHD1-1*01	IGHJ3*01	24
1100	IGHV1-12*01	IGHD1-1*01	IGHJ3*01	24
1101	IGHV3-2*01	NA	IGHJ3*01	24
1102	IGHV1-66*01	IGHD1-1*01	IGHJ4*01	24
1103	IGHV9-2*01	IGHD1-1*01	IGHJ1*03	24
1104	IGHV1-52*01	IGHD2-9*02	IGHJ2*01	24
1105	IGHV10S3*01	IGHD3-2*01	IGHJ3*01	24
1106	IGHV8-5*01	NA	IGHJ1*03	24
1107	IGHV14-1*02	IGHD1-1*01	IGHJ4*01	24
1108	IGHV2-9*02	IGHD2-9*01	IGHJ4*01	24
1109	IGHV1-53*01	IGHD3-2*02	IGHJ3*01	24
1110	IGHV2-2-2*01	NA	IGHJ2*01	24
1111	IGHV1-20*01	NA	IGHJ3*01	24
1112	IGHV1-69*02	IGHD1-1*01	IGHJ4*01	24
1113	IGHV1-55*01	IGHD3-2*02	IGHJ2*01	24
1114	IGHV10S3*01	IGHD1-1*01	IGHJ3*01	24
1115	IGHV9-4*02	NA	IGHJ1*01	24
1116	IGHV5S12*01	NA	IGHJ3*01	24
1117	IGHV5-4*01	IGHD1-1*01	IGHJ3*01	24
1118	IGHV1S36*02	NA	IGHJ1*01	24
1119	IGHV1-5*01	IGHD2-3*01	IGHJ3*01	24
1120	IGHV2-2*02	IGHD2-3*01	IGHJ4*01	24
1121	IGHV1-55*01	IGHD2-3*01	IGHJ4*01	24
1122	IGHV1-49*01	NA	IGHJ1*03	24
1123	IGHV5-9-1*01	IGHD1-1*01	IGHJ2*01	24
1124	IGHV1-61*01	IGHD2-6*01	IGHJ1*03	24
1125	IGHV1-4*02	IGHD1-1*01	IGHJ3*01	24
1126	IGHV3-2*02	IGHD1-1*01	IGHJ3*02	24
1127	IGHV5-6-4*01	NA	IGHJ1*01	24
1128	IGHV6-7*02	NA	IGHJ2*01	24
1129	IGHV1-69*02	IGHD2-9*02	IGHJ3*01	23
1130	IGHV14-3*02	IGHD2-9*02	IGHJ3*01	23
1131	IGHV9-3-1*01	IGHD2-14*01	IGHJ3*01	23
1132	IGHV5-4*01	IGHD2-11*02	IGHJ2*01	23
1133	IGHV1-31*01	NA	IGHJ4*01	23
1134	IGHV3-8*01	NA	IGHJ1*03	23
1135	IGHV2-2*01	IGHD2-6*01	IGHJ3*01	23
1136	IGHV2-2*02	IGHD2-8*01	IGHJ4*01	23
1137	IGHV2-3*01	IGHD2-3*01	IGHJ4*01	23
1138	IGHV1S126*01	NA	IGHJ2*01	23
1139	IGHV10-1*02	IGHD2-3*01	IGHJ4*01	23
1140	IGHV6-3*03	NA	IGHJ1*01	23
1141	IGHV1-58*01	IGHD1-1*01	IGHJ3*01	23
1142	IGHV1-55*01	IGHD2-3*01	IGHJ3*01	23
1143	IGHV1-15*01	IGHD2-8*01	IGHJ3*01	23
1144	IGHV1-72*01	IGHD2-3*01	IGHJ3*01	23
1145	IGHV5-9-4*01	NA	IGHJ1*01	23
1146	IGHV1-85*01	IGHD1-1*01	IGHJ3*01	23
1147	IGHV5-17*02	NA	IGHJ3*02	23
1148	IGHV10-1*01	IGHD2-9*02	IGHJ4*01	23
1149	IGHV2-4*01	NA	IGHJ4*01	23
1150	IGHV3-2*02	IGHD2-14*01	IGHJ4*01	23
1151	IGHV1-87*01	IGHD1-1*01	IGHJ1*01	23
1152	IGHV7-3*01	IGHD1-1*01	IGHJ2*01	23
1153	IGHV1-61*01	IGHD3-2*02	IGHJ3*01	23
1154	IGHV8-11*01	NA	IGHJ2*01	22
1155	IGHV3-2*02	IGHD2-9*02	IGHJ4*01	22
1156	IGHV5-9-5*01	NA	IGHJ2*01	22
1157	IGHV1-14*01	IGHD2-8*01	IGHJ3*01	22
1158	IGHV1-23*01	NA	IGHJ2*01	22
1159	IGHV1-52*01	IGHD3-2*02	IGHJ4*01	22
1160	IGHV5-9-1*02	IGHD1-1*01	IGHJ4*01	22
1161	IGHV1-14*01	IGHD1-1*01	IGHJ1*01	22
1162	IGHV1-54*03	NA	IGHJ3*01	22
1163	IGHV1-12*01	NA	IGHJ3*02	22
1164	IGHV10-3*01	IGHD1-1*01	IGHJ4*01	22
1165	IGHV1-61*01	NA	IGHJ1*01	22
1166	IGHV8-8*01	IGHD3-2*02	IGHJ2*01	22
1167	IGHV2-6*03	NA	IGHJ2*01	22
1168	IGHV1S12*01	NA	IGHJ3*01	22
1169	IGHV1S132*01	NA	IGHJ2*01	22
1170	IGHV1-52*01	IGHD2-6*01	IGHJ1*03	22
1171	IGHV1-42*01	IGHD2-9*02	IGHJ4*01	22
1172	IGHV1-66*01	IGHD1-1*01	IGHJ2*01	22
1173	IGHV1-64*01	IGHD2-9*02	IGHJ4*01	22
1174	IGHV1-53*01	IGHD2-9*01	IGHJ3*01	22
1175	IGHV1-80*01	NA	IGHJ1*01	22
1176	IGHV5-12*01	IGHD1-1*01	IGHJ4*01	22
1177	IGHV10-3*03	NA	IGHJ3*01	22
1178	IGHV8-8-1*01	NA	IGHJ1*01	22
1179	IGHV1-47*01	IGHD1-1*01	IGHJ1*03	22
1180	IGHV1-59*01	IGHD2-9*02	IGHJ3*01	21
1181	IGHV1-19*01	NA	IGHJ1*01	21
1182	IGHV1-52*01	IGHD2-9*01	IGHJ4*01	21
1183	IGHV10S3*01	IGHD2-11*02	IGHJ3*01	21
1184	IGHV2-2*01	IGHD1-1*01	IGHJ3*01	21
1185	IGHV8-12*01	IGHD2-14*01	IGHJ4*01	21
1186	IGHV5-9-1*02	IGHD1-1*01	IGHJ3*01	21
1187	IGHV5-4*01	IGHD1-1*01	IGHJ4*01	21
1188	IGHV1-7*01	IGHD1-1*01	IGHJ3*01	21
1189	IGHV2-2-2*01	NA	IGHJ4*01	21
1190	IGHV6-3*01	IGHD1-1*01	IGHJ3*01	21
1191	IGHV1-81*01	IGHD2-6*01	IGHJ1*03	21
1192	IGHV2-6-7*01	IGHD1-2*01	IGHJ3*01	21
1193	IGHV14-2*02	NA	IGHJ3*01	21
1194	IGHV1-37*01	IGHD1-1*01	IGHJ2*01	21
1195	IGHV1-4*01	IGHD3-1*01	IGHJ4*01	21
1196	IGHV1S41*01	NA	IGHJ1*01	21
1197	IGHV14-3*02	IGHD2-9*02	IGHJ4*01	21
1198	IGHV9-1*02	IGHD1-2*01	IGHJ1*01	21
1199	IGHV6-3*01	NA	IGHJ3*02	21
1200	IGHV2-9*02	IGHD1-2*01	IGHJ4*01	20
1201	IGHV1-50*01	IGHD2-11*02	IGHJ3*01	20
1202	IGHV1S36*02	NA	IGHJ4*01	20
1203	IGHV1-69*01	NA	IGHJ3*02	20
1204	IGHV6-7*02	NA	IGHJ3*01	20
1205	IGHV1-62-3*01	NA	IGHJ4*01	20
1206	IGHV8-8*01	IGHD1-1*01	IGHJ2*02	20
1207	IGHV7-3*01	IGHD1-1*01	IGHJ1*03	20
1208	IGHV5-12-1*01	NA	IGHJ2*02	20
1209	IGHV1-26*01	IGHD2-7*01	IGHJ2*01	20
1210	IGHV2-9-1*01	NA	IGHJ2*02	20
1211	IGHV1-15*01	IGHD2-6*01	IGHJ3*01	20
1212	IGHV1-82*01	IGHD3-2*02	IGHJ3*01	20
1213	IGHV5-4*01	IGHD1-1*01	IGHJ1*03	20
1214	IGHV1S53*03	NA	IGHJ4*01	20
1215	IGHV1-82*01	IGHD2-6*01	IGHJ3*01	20
1216	IGHV5-6-1*01	IGHD2-9*02	IGHJ2*01	20
1217	IGHV2-2*01	IGHD1-1*01	IGHJ2*01	20
1218	IGHV9-3*02	IGHD1-1*01	IGHJ4*01	20
1219	IGHV3-2*02	IGHD3-2*01	IGHJ4*01	20
1220	IGHV5-17*02	IGHD1-1*01	IGHJ3*01	20
1221	IGHV1-55*01	IGHD2-8*01	IGHJ2*01	20
1222	IGHV5-15*04	NA	IGHJ4*01	20
1223	IGHV9-2-1*01	IGHD1-1*01	IGHJ1*01	20
1224	IGHV11-1*02	NA	IGHJ4*01	20
1225	IGHV1-84*01	NA	IGHJ3*01	19
1226	IGHV1-87*01	IGHD2-9*02	IGHJ3*01	19
1227	IGHV5-6-1*01	IGHD1-1*01	IGHJ1*01	19
1228	IGHV1-34*01	IGHD1-1*01	IGHJ3*01	19
1229	IGHV1-5*01	NA	IGHJ3*02	19
1230	IGHV1-74*04	IGHD2-6*01	IGHJ3*01	19
1231	IGHV2-2-2*01	NA	IGHJ3*01	19
1232	IGHV3-2*02	IGHD2-11*02	IGHJ4*01	19
1233	IGHV1S81*02	IGHD2-9*02	IGHJ3*01	19
1234	IGHV8-12*01	IGHD2-9*02	IGHJ4*01	19
1235	IGHV9-1*01	IGHD1-1*01	IGHJ2*01	19
1236	IGHV1-61*01	IGHD2-9*01	IGHJ2*01	19
1237	IGHV1-81*01	IGHD1-1*01	IGHJ1*01	19
1238	IGHV1-22*01	IGHD2-9*02	IGHJ2*01	19
1239	IGHV1S34*01	IGHD1-1*01	IGHJ2*01	19
1240	IGHV1-71*01	NA	IGHJ2*02	19
1241	IGHV1-4*01	IGHD2-9*02	IGHJ2*01	19
1242	IGHV4-1*01	NA	IGHJ3*02	19
1243	IGHV1-26*01	IGHD1-1*01	IGHJ1*01	19
1244	IGHV3-8*02	NA	IGHJ2*01	19
1245	IGHV1-49*01	NA	IGHJ3*01	19
1246	IGHV8-8*01	IGHD2-8*01	IGHJ1*03	19
1247	IGHV5-6*03	NA	IGHJ2*01	19
1248	IGHV3-2*02	IGHD2-8*01	IGHJ3*01	19
1249	IGHV5-17*02	IGHD1-1*01	IGHJ1*01	19
1250	IGHV5-6-1*01	IGHD1-1*01	IGHJ4*01	19
1251	IGHV10-3*01	IGHD1-1*01	IGHJ2*01	19
1252	IGHV1-70*01	NA	IGHJ2*01	19
1253	IGHV3-2*02	IGHD2-3*01	IGHJ4*01	19
1254	IGHV1-71*01	IGHD2-3*01	IGHJ3*01	19
1255	IGHV1-39*01	IGHD1-1*01	IGHJ3*01	19
1256	IGHV1-80*01	IGHD2-9*02	IGHJ2*01	19
1257	IGHV1S22*01	IGHD2-14*01	IGHJ3*01	19
1258	IGHV1-36*01	IGHD1-1*01	IGHJ2*01	19
1259	IGHV1-47*01	IGHD1-1*01	IGHJ4*01	18
1260	IGHV1S127*01	NA	IGHJ1*01	18
1261	IGHV5-4*02	IGHD2-9*01	IGHJ3*01	18
1262	IGHV1-55*01	IGHD3-2*02	IGHJ3*01	18
1263	IGHV1-26*01	IGHD2-11*02	IGHJ3*01	18
1264	IGHV8-6*01	IGHD1-1*01	IGHJ1*03	18
1265	IGHV1S29*02	IGHD1-1*01	IGHJ2*01	18
1266	IGHV1-9*01	IGHD2-9*02	IGHJ3*01	18
1267	IGHV9-1*01	IGHD1-1*01	IGHJ1*03	18
1268	IGHV14-3*01	IGHD2-9*02	IGHJ2*01	18
1269	IGHV5-15*01	NA	IGHJ3*01	18
1270	IGHV1-53*01	IGHD2-3*01	IGHJ3*01	18
1271	IGHV4-1*02	IGHD2-9*02	IGHJ3*01	18
1272	IGHV1-72*01	IGHD2-7*01	IGHJ4*01	18
1273	IGHV14-2*01	NA	IGHJ3*02	18
1274	IGHV1-82*01	IGHD2-6*01	IGHJ2*01	18
1275	IGHV2-6-7*01	NA	IGHJ1*01	18
1276	IGHV14-2*02	NA	IGHJ1*01	18
1277	IGHV8-8*01	IGHD1-2*01	IGHJ3*01	18
1278	IGHV5-6-1*01	IGHD1-1*01	IGHJ3*01	18
1279	IGHV1-53*01	IGHD2-3*01	IGHJ4*01	18
1280	IGHV1S56*01	IGHD1-1*01	IGHJ3*01	18
1281	IGHV5-12*01	IGHD3-2*02	IGHJ3*01	18
1282	IGHV1-76*01	IGHD2-8*01	IGHJ4*01	18
1283	IGHV4-1*02	IGHD1-1*01	IGHJ4*01	18
1284	IGHV2-3*01	IGHD2-14*01	IGHJ4*01	18
1285	IGHV1-18*01	IGHD2-3*01	IGHJ3*01	18
1286	IGHV1-72*01	NA	IGHJ3*02	18
1287	IGHV3-1*01	IGHD1-1*01	IGHJ2*01	18
1288	IGHV1-9*01	IGHD2-9*02	IGHJ2*01	17
1289	IGHV1S53*02	IGHD1-1*01	IGHJ2*01	17
1290	IGHV14-2*02	NA	IGHJ2*01	17
1291	IGHV1-78*01	IGHD1-1*02	IGHJ2*01	17
1292	IGHV2-2-1*01	NA	IGHJ3*01	17
1293	IGHV11-2*02	IGHD1-1*01	IGHJ1*01	17
1294	IGHV1-55*01	IGHD1-1*01	IGHJ2*02	17
1295	IGHV3-2*01	NA	IGHJ1*03	17
1296	IGHV5-17*02	IGHD2-14*01	IGHJ4*01	17
1297	IGHV10-1*02	IGHD1-2*01	IGHJ4*01	17
1298	IGHV9-3*01	IGHD2-9*02	IGHJ2*01	17
1299	IGHV10-3*01	IGHD2-9*02	IGHJ2*01	17
1300	IGHV3-6*01	IGHD2-6*01	IGHJ2*01	17
1301	IGHV11-1*02	NA	IGHJ3*01	17
1302	IGHV1-52*01	IGHD3-2*02	IGHJ3*01	17
1303	IGHV5-9-2*01	NA	IGHJ2*01	17
1304	IGHV2-6-2*01	IGHD1-1*01	IGHJ1*03	17
1305	IGHV9-3*02	IGHD1-1*01	IGHJ1*01	17
1306	IGHV1-26*01	IGHD2-3*01	IGHJ4*01	17
1307	IGHV13-2*01	IGHD2-9*02	IGHJ3*01	17
1308	IGHV2-2*01	IGHD2-6*01	IGHJ1*03	17
1309	IGHV2-4*01	NA	IGHJ3*01	17
1310	IGHV1-11*01	NA	IGHJ3*01	17
1311	IGHV1-18*01	IGHD2-11*02	IGHJ2*01	17
1312	IGHV3-6*01	IGHD2-7*01	IGHJ2*01	17
1313	IGHV1-74*04	IGHD2-3*01	IGHJ3*01	17
1314	IGHV1-61*01	IGHD2-7*01	IGHJ3*01	17
1315	IGHV8-4*01	NA	IGHJ4*01	16
1316	IGHV5-6-1*01	IGHD2-9*02	IGHJ1*03	16
1317	IGHV5-9*02	NA	IGHJ1*01	16
1318	IGHV8-12*01	IGHD1-1*01	IGHJ3*01	16
1319	IGHV2-6-8*01	NA	IGHJ1*03	16
1320	IGHV1-74*01	NA	IGHJ1*01	16
1321	IGHV12-3*01	NA	IGHJ3*01	16
1322	IGHV1-52*01	IGHD2-9*02	IGHJ3*01	16
1323	IGHV1-72*01	IGHD2-8*01	IGHJ1*03	16
1324	IGHV2-2*01	NA	IGHJ3*02	16
1325	IGHV9-2*02	NA	IGHJ4*01	16
1326	IGHV1-64*01	IGHD2-3*01	IGHJ4*01	16
1327	IGHV8-2*01	NA	IGHJ1*01	16
1328	IGHV1S126*01	NA	IGHJ1*01	16
1329	IGHV5-12*02	IGHD2-9*02	IGHJ1*03	16
1330	IGHV1-62-3*01	NA	IGHJ1*03	16
1331	IGHV2-6-8*01	IGHD1-1*01	IGHJ4*01	16
1332	IGHV1-61*01	IGHD3-2*02	IGHJ2*01	16
1333	IGHV10-1*02	IGHD2-14*01	IGHJ3*01	16
1334	IGHV9-2-1*01	IGHD2-14*01	IGHJ3*01	16
1335	IGHV3-6*02	IGHD1-1*01	IGHJ3*01	16
1336	IGHV14-2*02	NA	IGHJ4*01	16
1337	IGHV1-58*01	IGHD1-1*01	IGHJ4*01	16
1338	IGHV14-3*02	IGHD1-1*01	IGHJ1*01	16
1339	IGHV8-8-1*01	NA	IGHJ4*01	16
1340	IGHV1-22*01	IGHD2-8*01	IGHJ2*01	16
1341	IGHV3-8*02	NA	IGHJ3*01	16
1342	IGHV14-4*02	IGHD1-1*01	IGHJ3*01	16
1343	IGHV1-87*01	IGHD1-1*01	IGHJ4*01	16
1344	IGHV1-72*01	IGHD2-9*02	IGHJ2*01	16
1345	IGHV8-8*01	IGHD2-9*02	IGHJ3*01	16
1346	IGHV9-4*02	IGHD1-1*01	IGHJ4*01	16
1347	IGHV5S21*01	NA	IGHJ4*01	16
1348	IGHV1S53*03	NA	IGHJ2*01	16
1349	IGHV9-2-1*01	IGHD1-2*01	IGHJ3*01	16
1350	IGHV5-16*01	IGHD2-9*02	IGHJ4*01	16
1351	IGHV1S56*01	IGHD1-1*01	IGHJ2*01	16
1352	IGHV1-22*01	IGHD1-1*01	IGHJ1*01	16
1353	IGHV1-75*01	IGHD1-1*01	IGHJ3*02	16
1354	IGHV1-82*01	NA	IGHJ2*03	16
1355	IGHV1-71*01	IGHD2-9*02	IGHJ3*01	16
1356	IGHV1-19*01	IGHD2-9*02	IGHJ3*01	15
1357	IGHV1S29*02	IGHD2-3*01	IGHJ4*01	15
1358	IGHV3-6*01	NA	IGHJ3*02	15
1359	IGHV1-54*01	IGHD1-1*01	IGHJ3*01	15
1360	IGHV8-12*01	IGHD2-3*01	IGHJ2*01	15
1361	IGHV1S29*02	IGHD1-1*01	IGHJ4*01	15
1362	IGHV1-53*01	IGHD2-3*01	IGHJ2*01	15
1363	IGHV1-59*01	IGHD3-2*02	IGHJ3*01	15
1364	IGHV1S137*01	IGHD1-1*01	IGHJ3*01	15
1365	IGHV1-69*01	IGHD2-9*02	IGHJ4*01	15
1366	IGHV4-1*02	IGHD1-1*01	IGHJ1*01	15
1367	IGHV1-53*01	IGHD2-9*02	IGHJ4*01	15
1368	IGHV1S36*02	NA	IGHJ2*01	15
1369	IGHV1-22*01	IGHD2-7*01	IGHJ4*01	15
1370	IGHV12-3*01	NA	IGHJ1*03	15
1371	IGHV1-64*01	IGHD2-7*01	IGHJ2*01	15
1372	IGHV2-6-7*01	IGHD1-1*01	IGHJ3*01	15
1373	IGHV9-4*01	IGHD1-1*01	IGHJ2*01	15
1374	IGHV14-4*02	IGHD1-1*01	IGHJ4*01	15
1375	IGHV2-9-1*01	IGHD2-3*01	IGHJ4*01	15
1376	IGHV3-2*01	NA	IGHJ4*01	15
1377	IGHV1S132*01	IGHD2-9*02	IGHJ1*01	15
1378	IGHV1S81*02	IGHD2-3*01	IGHJ4*01	15
1379	IGHV15-2*02	NA	IGHJ2*01	15
1380	IGHV5-7-4*01	IGHD1-1*01	IGHJ4*01	15
1381	IGHV1-26*01	NA	IGHJ3*02	15
1382	IGHV5-9-5*01	NA	IGHJ3*01	15
1383	IGHV2-6-6*01	NA	IGHJ2*01	15
1384	IGHV1-67*01	IGHD1-1*01	IGHJ2*01	15
1385	IGHV2-2*01	IGHD2-6*01	IGHJ4*01	15
1386	IGHV1-71*01	IGHD2-9*02	IGHJ2*01	15
1387	IGHV2-2*02	NA	IGHJ3*02	15
1388	IGHV1-18*01	IGHD2-9*02	IGHJ3*01	14
1389	IGHV5-16*01	IGHD2-9*02	IGHJ2*01	14
1390	IGHV8-8*01	NA	IGHJ2*02	14
1391	IGHV1S132*01	IGHD1-2*01	IGHJ4*01	14
1392	IGHV12-3*01	NA	IGHJ2*01	14
1393	IGHV14-3*01	NA	IGHJ2*02	14
1394	IGHV1S56*01	IGHD1-1*01	IGHJ1*01	14
1395	IGHV1-82*01	IGHD2-6*01	IGHJ4*01	14
1396	IGHV1-79*01	NA	IGHJ3*01	14
1397	IGHV2-5-1*01	IGHD2-3*01	IGHJ3*01	14
1398	IGHV2-2*01	IGHD2-9*02	IGHJ4*01	14
1399	IGHV1-37*01	IGHD2-9*02	IGHJ2*01	14
1400	IGHV8-8*01	IGHD1-2*01	IGHJ4*01	14
1401	IGHV1-18*01	NA	IGHJ1*01	14
1402	IGHV4-1*02	IGHD1-2*01	IGHJ3*01	14
1403	IGHV2-6-2*01	IGHD1-1*01	IGHJ4*01	14
