	v	d	j	frequency
525	M99641|IGHV1-18*01|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ4*02|Homo	25
526	HM855674|IGHV1-2*05|Homo	NA	X86355|IGHJ6*02|Homo	25
527	Z14300|IGHV1-69*10|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ5*02|Homo	25
528	KC713934|IGHV1-69D*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	25
529	X62106|IGHV1-2*02|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ3*02|Homo	25
530	KC713948|IGHV1-69*14|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	25
531	Z14300|IGHV1-69*10|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ1*01|Homo	25
532	KC713948|IGHV1-69*14|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ4*02|Homo	25
533	KC713934|IGHV1-69D*01|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ5*02|Homo	24
534	X62112|IGHV4-4*07|Homo	NA	X86355|IGHJ3*02|Homo	24
535	M99642|IGHV1-24*01|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ6*02|Homo	24
536	Z14214|IGHV1-69*13|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ4*02|Homo	24
537	Z14300|IGHV1-69*10|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	24
538	HM855463|IGHV1-18*03|Homo	NA	X86355|IGHJ6*02|Homo	24
539	M99641|IGHV1-18*01|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ3*02|Homo	24
540	M99641|IGHV1-18*01|Homo	X13972|IGHD6-13*01|Homo	X86356|IGHJ6*03|Homo	24
541	KC713938|IGHV1-18*04|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	24
542	M99642|IGHV1-24*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ5*02|Homo	24
543	X62112|IGHV4-4*07|Homo	NA	X86355|IGHJ5*02|Homo	24
544	L06612|IGHV1-46*03|Homo	NA	X86356|IGHJ6*03|Homo	23
545	AB019438|IGHV4-59*01|Homo	NA	X86355|IGHJ5*02|Homo	23
546	Z14300|IGHV1-69*10|Homo	NA	J00256|IGHJ3*01|Homo	23
547	KC713934|IGHV1-69D*01|Homo	X97051|IGHD6-19*01|Homo	X86356|IGHJ6*03|Homo	23
548	X92343|IGHV1-46*01|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ3*02|Homo	23
549	M99641|IGHV1-18*01|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ5*01|Homo	23
550	AB019438|IGHV1-58*02|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ4*02|Homo	23
551	AB019438|IGHV4-59*01|Homo	NA	X86355|IGHJ6*02|Homo	23
552	KF698734|IGHV1-69-2*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ3*02|Homo	23
553	X62106|IGHV1-2*02|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ3*01|Homo	23
554	KF698734|IGHV1-69-2*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ4*02|Homo	22
555	L06612|IGHV1-46*03|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ4*02|Homo	22
556	Z14238|IGHV4-30-4*01|Homo	NA	X86355|IGHJ4*02|Homo	22
557	M29809|IGHV1-58*01|Homo	NA	X86355|IGHJ6*02|Homo	22
558	Z14237|IGHV4-31*03|Homo	NA	X86355|IGHJ4*02|Homo	22
559	KC713934|IGHV1-69D*01|Homo	X13972|IGHD5-12*01|Homo	AJ879487|IGHJ6*04|Homo	22
560	M99641|IGHV1-18*01|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ6*02|Homo	22
561	M99641|IGHV1-18*01|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ5*02|Homo	22
562	Z14214|IGHV1-69*13|Homo	J00234|IGHD2-15*01|Homo	X86356|IGHJ6*03|Homo	21
563	KC713934|IGHV1-69D*01|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ4*02|Homo	21
564	X92343|IGHV1-46*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ4*02|Homo	21
565	Z14300|IGHV1-69*10|Homo	X97051|IGHD3-16*02|Homo	X86356|IGHJ6*03|Homo	21
566	Z14214|IGHV1-69*13|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ5*02|Homo	21
567	Z14214|IGHV1-69*13|Homo	X97051|IGHD1-26*01|Homo	J00256|IGHJ2*01|Homo	21
568	X62106|IGHV1-2*02|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ6*02|Homo	21
569	X92343|IGHV1-46*01|Homo	X97051|IGHD1-20*01|Homo	X86355|IGHJ3*02|Homo	21
570	AB019438|IGHV4-59*01|Homo	NA	X86355|IGHJ3*02|Homo	21
571	Z14301|IGHV1-69*12|Homo	NA	X86355|IGHJ4*02|Homo	21
572	X92343|IGHV1-46*01|Homo	X93616|IGHD3-22*01|Homo	X86356|IGHJ6*03|Homo	21
573	Z14214|IGHV1-69*13|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ3*02|Homo	21
574	KF698734|IGHV1-69-2*01|Homo	NA	X86355|IGHJ6*02|Homo	21
575	M99637|IGHV1-8*01|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ6*02|Homo	21
576	Z14214|IGHV1-69*13|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ2*01|Homo	21
577	Z14214|IGHV1-69*13|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ3*02|Homo	20
578	M99641|IGHV1-18*01|Homo	X13972|IGHD2-8*01|Homo	X86355|IGHJ5*02|Homo	20
579	HM855457|IGHV1-8*02|Homo	X13972|IGHD3-10*01|Homo	M25625|IGHJ4*03|Homo	20
580	L06612|IGHV1-46*03|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ5*02|Homo	20
581	Z14237|IGHV4-31*03|Homo	NA	X86355|IGHJ3*02|Homo	20
582	X62112|IGHV4-4*07|Homo	NA	X86355|IGHJ4*02|Homo	20
583	HM855457|IGHV1-8*02|Homo	NA	J00256|IGHJ4*01|Homo	20
584	AB019439|IGHV4-34*01|Homo	NA	X86355|IGHJ3*02|Homo	20
585	KC713938|IGHV1-18*04|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ4*02|Homo	20
586	X92343|IGHV1-46*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	20
587	X62106|IGHV1-2*02|Homo	X93614|IGHD3-16*01|Homo	X86355|IGHJ4*02|Homo	20
588	HM855463|IGHV1-18*03|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ4*02|Homo	20
589	AB019438|IGHV1-58*02|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ6*02|Homo	20
590	Z14300|IGHV1-69*10|Homo	X93615|IGHD3-10*02|Homo	X86356|IGHJ6*03|Homo	20
591	M99637|IGHV1-8*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	20
592	Z14214|IGHV1-69*13|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ6*02|Homo	20
593	M99637|IGHV1-8*01|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ2*01|Homo	19
594	M99637|IGHV1-8*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ5*02|Homo	19
595	X62106|IGHV1-2*02|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ3*01|Homo	19
596	Z14214|IGHV1-69*13|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ5*02|Homo	19
597	Z14214|IGHV1-69*13|Homo	J00235|IGHD2-21*01|Homo	X86355|IGHJ3*02|Homo	19
598	AB019438|IGHV4-59*01|Homo	NA	X86356|IGHJ6*03|Homo	19
599	L06612|IGHV1-46*03|Homo	NA	J00256|IGHJ6*01|Homo	19
600	Z14237|IGHV4-31*03|Homo	NA	X86355|IGHJ5*02|Homo	19
601	M99637|IGHV1-8*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ3*02|Homo	19
602	HM855463|IGHV1-18*03|Homo	NA	X86356|IGHJ6*03|Homo	19
603	X62106|IGHV1-2*02|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ5*02|Homo	19
604	KC713934|IGHV1-69D*01|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ5*02|Homo	19
605	KF698734|IGHV1-69-2*01|Homo	NA	J00256|IGHJ3*01|Homo	18
606	KC713938|IGHV1-18*04|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ3*02|Homo	18
607	X62106|IGHV1-2*02|Homo	X93615|IGHD3-10*02|Homo	X86356|IGHJ6*03|Homo	18
608	AB019438|IGHV4-59*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ4*02|Homo	18
609	HM855457|IGHV1-8*02|Homo	X55584|IGHD5/OR15-5b*01|Homo	X86355|IGHJ4*02|Homo	18
610	KC713934|IGHV1-69D*01|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ4*02|Homo	18
611	HM855457|IGHV1-8*02|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ4*02|Homo	18
612	HM855457|IGHV1-8*02|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ3*02|Homo	18
613	M99637|IGHV1-8*01|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ4*02|Homo	18
614	HM855394|IGHV1/OR15-1*04|Homo	NA	X86355|IGHJ4*02|Homo	18
615	KC713938|IGHV1-18*04|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	18
616	M99641|IGHV1-18*01|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ1*01|Homo	18
617	KF698733|IGHV1-2*04|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ4*02|Homo	18
618	Z14214|IGHV1-69*13|Homo	NA	J00256|IGHJ5*01|Homo	18
619	HM855674|IGHV1-2*05|Homo	NA	X86355|IGHJ5*02|Homo	18
620	L06612|IGHV1-46*03|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ5*02|Homo	18
621	KF698733|IGHV1-2*04|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ3*02|Homo	18
622	Z14300|IGHV1-69*10|Homo	X97051|IGHD6-25*01|Homo	X86356|IGHJ6*03|Homo	18
623	HM855471|IGHV4-59*08|Homo	NA	X86355|IGHJ3*02|Homo	18
624	X92343|IGHV1-46*01|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ4*02|Homo	18
625	M99641|IGHV1-18*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ6*02|Homo	18
626	KF698734|IGHV1-69-2*01|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ5*02|Homo	18
627	J00240|IGHV1-46*02|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ5*02|Homo	18
628	Z14214|IGHV1-69*13|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ6*02|Homo	18
629	AB019438|IGHV1-58*02|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	18
630	X62106|IGHV1-2*02|Homo	M35648|IGHD2-2*03|Homo	X86356|IGHJ6*03|Homo	18
631	M99642|IGHV1-24*01|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ4*02|Homo	17
632	J00240|IGHV1-46*02|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ4*02|Homo	17
633	KF698734|IGHV1-69-2*01|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ2*01|Homo	17
634	X62106|IGHV1-2*02|Homo	X13972|IGHD6-13*01|Homo	J00256|IGHJ1*01|Homo	17
635	HM855457|IGHV1-8*02|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ3*02|Homo	17
636	L06612|IGHV1-46*03|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ3*02|Homo	17
637	M99641|IGHV1-18*01|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ3*02|Homo	17
638	KF698733|IGHV1-2*04|Homo	NA	J00256|IGHJ3*01|Homo	17
639	Z14300|IGHV1-69*10|Homo	X13972|IGHD6-13*01|Homo	J00256|IGHJ2*01|Homo	17
640	KC713934|IGHV1-69D*01|Homo	X13972|IGHD3-9*01|Homo	X86356|IGHJ6*03|Homo	17
641	HM855457|IGHV1-8*02|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ5*02|Homo	17
642	M99642|IGHV1-24*01|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ3*02|Homo	17
643	KC713934|IGHV1-69D*01|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ4*02|Homo	17
644	KC713938|IGHV1-18*04|Homo	X13972|IGHD3-9*01|Homo	X86356|IGHJ6*03|Homo	17
645	Z14214|IGHV1-69*13|Homo	X13972|IGHD6-13*01|Homo	J00256|IGHJ2*01|Homo	17
646	M99642|IGHV1-24*01|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ5*02|Homo	17
647	M99637|IGHV1-8*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ3*02|Homo	17
648	KF698734|IGHV1-69-2*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ4*02|Homo	17
649	KC713934|IGHV1-69D*01|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ3*02|Homo	17
650	HM855674|IGHV1-2*05|Homo	J00235|IGHD2-21*01|Homo	X86355|IGHJ4*02|Homo	17
651	J00240|IGHV1-46*02|Homo	NA	X86356|IGHJ6*03|Homo	17
652	HM855471|IGHV4-59*08|Homo	NA	X86356|IGHJ6*03|Homo	17
653	KC713938|IGHV1-18*04|Homo	X97051|IGHD6-19*01|Homo	X86356|IGHJ6*03|Homo	17
654	Z12367|IGHV4-38-2*01|Homo	NA	X86356|IGHJ6*03|Homo	16
655	X92343|IGHV1-46*01|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ3*02|Homo	16
656	KF698734|IGHV1-69-2*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ3*02|Homo	16
657	X92343|IGHV1-46*01|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ1*01|Homo	16
658	X92208|IGHV1-2*03|Homo	NA	X86355|IGHJ5*02|Homo	16
659	Z14300|IGHV1-69*10|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ3*02|Homo	16
660	AB019438|IGHV1-58*02|Homo	NA	J00256|IGHJ2*01|Homo	16
661	M99641|IGHV1-18*01|Homo	NA	J00256|IGHJ4*01|Homo	16
662	Z14214|IGHV1-69*13|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ4*02|Homo	16
663	KC713934|IGHV1-69D*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ6*02|Homo	16
664	M99641|IGHV1-18*01|Homo	X97051|IGHD1-1*01|Homo	X86355|IGHJ5*02|Homo	16
665	X92343|IGHV1-46*01|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ3*02|Homo	16
666	M99642|IGHV1-24*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ3*02|Homo	16
667	M99641|IGHV1-18*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ6*02|Homo	16
668	M99642|IGHV1-24*01|Homo	NA	J00256|IGHJ5*01|Homo	15
669	Z14300|IGHV1-69*10|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ4*02|Homo	15
670	M99637|IGHV1-8*01|Homo	NA	J00256|IGHJ5*01|Homo	15
671	Z14214|IGHV1-69*13|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ3*02|Homo	15
672	X62106|IGHV1-2*02|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ6*02|Homo	15
673	HM855471|IGHV4-59*08|Homo	NA	X86355|IGHJ4*02|Homo	15
674	AB019438|IGHV1-58*02|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	15
675	L06612|IGHV1-46*03|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ4*02|Homo	15
676	KF698733|IGHV1-2*04|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	15
677	X62106|IGHV1-2*02|Homo	X55584|IGHD5/OR15-5b*01|Homo	X86355|IGHJ3*02|Homo	15
678	KC713934|IGHV1-69D*01|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ4*02|Homo	15
679	HM855674|IGHV1-2*05|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ4*02|Homo	15
680	M99641|IGHV1-18*01|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ4*01|Homo	15
681	KF698733|IGHV1-2*04|Homo	X55584|IGHD5/OR15-5b*01|Homo	X86355|IGHJ5*02|Homo	15
682	AB019438|IGHV1-58*02|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ5*02|Homo	15
683	L06612|IGHV1-46*03|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ4*02|Homo	15
684	X62106|IGHV1-2*02|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ2*01|Homo	15
685	AC233755|IGHV4-38-2*02|Homo	X13972|IGHD3-3*01|Homo	J00256|IGHJ2*01|Homo	15
686	Z14300|IGHV1-69*10|Homo	NA	M25625|IGHJ4*03|Homo	15
687	X62106|IGHV1-2*02|Homo	X93614|IGHD3-16*01|Homo	X86355|IGHJ3*02|Homo	14
688	AB019438|IGHV1-58*02|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	14
689	AB019439|IGHV4-34*01|Homo	NA	X86356|IGHJ6*03|Homo	14
690	Z14214|IGHV1-69*13|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ3*02|Homo	14
691	L06612|IGHV1-46*03|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ6*02|Homo	14
692	X62107|IGHV1-3*02|Homo	NA	X86355|IGHJ4*02|Homo	14
693	Z14214|IGHV1-69*13|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ2*01|Homo	14
694	Z14300|IGHV1-69*10|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ4*02|Homo	14
695	M99642|IGHV1-24*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	14
696	AB019438|IGHV1-58*02|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ5*01|Homo	14
697	KF698733|IGHV1-2*04|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	14
698	X62106|IGHV1-2*02|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ5*02|Homo	14
699	M99641|IGHV1-18*01|Homo	X13972|IGHD5-5*01|Homo	X86356|IGHJ6*03|Homo	14
700	M99642|IGHV1-24*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ3*02|Homo	14
701	M99642|IGHV1-24*01|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ5*02|Homo	14
702	X62106|IGHV1-2*02|Homo	X97051|IGHD1-26*01|Homo	X86356|IGHJ6*03|Homo	14
703	KF698734|IGHV1-69-2*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	14
704	L06612|IGHV1-46*03|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ4*02|Homo	14
705	M99641|IGHV1-18*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ6*02|Homo	14
706	KC713938|IGHV1-18*04|Homo	X97051|IGHD3-16*02|Homo	X86356|IGHJ6*03|Homo	14
707	HM855457|IGHV1-8*02|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	14
708	X62106|IGHV1-2*02|Homo	X13972|IGHD5-5*01|Homo	X86356|IGHJ6*03|Homo	14
709	KC713938|IGHV1-18*04|Homo	NA	J00256|IGHJ1*01|Homo	13
710	X92343|IGHV1-46*01|Homo	NA	J00256|IGHJ4*01|Homo	13
711	HM855457|IGHV1-8*02|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ3*01|Homo	13
712	X62106|IGHV1-2*02|Homo	X97051|IGHD2-2*02|Homo	X86356|IGHJ6*03|Homo	13
713	L06612|IGHV1-46*03|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ6*02|Homo	13
714	X62106|IGHV1-2*02|Homo	X13972|IGHD3-10*01|Homo	M25625|IGHJ4*03|Homo	13
715	KC713934|IGHV1-69D*01|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ4*02|Homo	13
716	M99684|IGHV4-34*02|Homo	NA	X86355|IGHJ4*02|Homo	13
717	KC713938|IGHV1-18*04|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ3*02|Homo	13
718	KC713934|IGHV1-69D*01|Homo	NA	J00256|IGHJ4*01|Homo	13
719	X62106|IGHV1-2*02|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ6*02|Homo	13
720	Z14214|IGHV1-69*13|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ5*02|Homo	13
721	M99637|IGHV1-8*01|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	13
722	X92343|IGHV1-46*01|Homo	X13972|IGHD5-12*01|Homo	X86356|IGHJ6*03|Homo	13
723	Z14214|IGHV1-69*13|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ4*02|Homo	13
724	L06612|IGHV1-46*03|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ5*02|Homo	12
725	KC713934|IGHV1-69D*01|Homo	NA	J00256|IGHJ6*01|Homo	12
726	HM855394|IGHV1/OR15-1*04|Homo	NA	X86355|IGHJ3*02|Homo	12
727	HM855457|IGHV1-8*02|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ6*02|Homo	12
728	M99641|IGHV1-18*01|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ4*01|Homo	12
729	X62106|IGHV1-2*02|Homo	X97051|IGHD1-1*01|Homo	X86355|IGHJ3*02|Homo	12
730	Z14214|IGHV1-69*13|Homo	X93616|IGHD3-22*01|Homo	X86356|IGHJ6*03|Homo	12
731	HM855457|IGHV1-8*02|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ3*02|Homo	12
732	KC713938|IGHV1-18*04|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ3*02|Homo	12
733	X62106|IGHV1-2*02|Homo	X13972|IGHD5-5*01|Homo	J00256|IGHJ2*01|Homo	12
734	Z12367|IGHV4-38-2*01|Homo	X55580|IGHD3/OR15-3b*01|Homo	X86355|IGHJ4*02|Homo	12
735	X62107|IGHV1-3*02|Homo	NA	X86355|IGHJ6*02|Homo	12
736	L06612|IGHV1-46*03|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	12
737	X62112|IGHV4-4*07|Homo	NA	X86356|IGHJ6*03|Homo	12
738	M99637|IGHV1-8*01|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ4*02|Homo	12
739	HM855457|IGHV1-8*02|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ4*02|Homo	12
740	Z14214|IGHV1-69*13|Homo	X13972|IGHD3-9*01|Homo	X86356|IGHJ6*03|Homo	12
741	L06612|IGHV1-46*03|Homo	NA	J00256|IGHJ5*01|Homo	12
742	KF698733|IGHV1-2*04|Homo	NA	J00256|IGHJ2*01|Homo	12
743	AB019438|IGHV1-58*02|Homo	NA	J00256|IGHJ3*01|Homo	12
744	KC713938|IGHV1-18*04|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ3*02|Homo	12
745	AB019438|IGHV1-58*02|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ6*02|Homo	12
746	HM855471|IGHV4-59*08|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ3*02|Homo	12
747	HM855457|IGHV1-8*02|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ3*02|Homo	11
748	Z14309|IGHV1-69*08|Homo	NA	AJ879487|IGHJ6*04|Homo	11
749	X56360|IGHV4-59*07|Homo	NA	X86355|IGHJ4*02|Homo	11
750	X92343|IGHV1-46*01|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ5*02|Homo	11
751	KC713938|IGHV1-18*04|Homo	X97051|IGHD1-26*01|Homo	X86356|IGHJ6*03|Homo	11
752	KC713938|IGHV1-18*04|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	11
753	HM855457|IGHV1-8*02|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ1*01|Homo	11
754	X92343|IGHV1-46*01|Homo	X13972|IGHD3-9*01|Homo	X86356|IGHJ6*03|Homo	11
755	KC713934|IGHV1-69D*01|Homo	X97051|IGHD2-21*02|Homo	X86356|IGHJ6*03|Homo	11
756	M99641|IGHV1-18*01|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ6*02|Homo	11
757	Z14300|IGHV1-69*10|Homo	X13972|IGHD5-5*01|Homo	X86356|IGHJ6*03|Homo	11
758	M99642|IGHV1-24*01|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	11
759	HM855463|IGHV1-18*03|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	11
760	X62106|IGHV1-2*02|Homo	X97051|IGHD3-16*02|Homo	X86356|IGHJ6*03|Homo	11
761	X92343|IGHV1-46*01|Homo	X97051|IGHD5-24*01|Homo	X86356|IGHJ6*03|Homo	11
762	X92343|IGHV1-46*01|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ4*02|Homo	11
763	KC713934|IGHV1-69D*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ5*02|Homo	11
764	KC713934|IGHV1-69D*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ6*02|Homo	11
765	KF698733|IGHV1-2*04|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	11
766	M99642|IGHV1-24*01|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ4*02|Homo	11
767	X62106|IGHV1-2*02|Homo	J00234|IGHD2-15*01|Homo	M25625|IGHJ4*03|Homo	10
768	KF698734|IGHV1-69-2*01|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ5*02|Homo	10
769	X62106|IGHV1-2*02|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ6*02|Homo	10
770	X62106|IGHV1-2*02|Homo	X13972|IGHD3-9*01|Homo	AJ879487|IGHJ6*04|Homo	10
771	X92343|IGHV1-46*01|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ5*02|Homo	10
772	L06612|IGHV1-46*03|Homo	NA	J00256|IGHJ2*01|Homo	10
773	J00240|IGHV1-46*02|Homo	NA	X86355|IGHJ6*02|Homo	10
774	AB019438|IGHV1-58*02|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ6*02|Homo	10
775	M99641|IGHV1-18*01|Homo	X93614|IGHD3-16*01|Homo	M25625|IGHJ4*03|Homo	10
776	X92208|IGHV1-2*03|Homo	NA	X86356|IGHJ6*03|Homo	10
777	M99641|IGHV1-18*01|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ1*01|Homo	10
778	KC713934|IGHV1-69D*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	10
779	M99642|IGHV1-24*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ3*02|Homo	10
780	X62106|IGHV1-2*02|Homo	J00233|IGHD2-8*02|Homo	X86356|IGHJ6*03|Homo	10
