	V	D	J	N152	IAVI84
5873	IGHV4-39*01	IGHD3-22*01	IGHJ6*03	13.0	NA
5874	IGHV4-39*01	IGHD3-22*01	IGHJ6*04	2.0	NA
5875	IGHV4-39*01	IGHD3-3*01	IGHJ2*01	5.0	NA
5876	IGHV4-39*01	IGHD3-3*01	IGHJ4*02	27.0	NA
5877	IGHV4-39*01	IGHD3-3*01	IGHJ4*03	1.0	NA
5878	IGHV4-39*01	IGHD3-3*01	IGHJ5*01	1.0	NA
5879	IGHV4-39*01	IGHD3-3*01	IGHJ5*02	18.0	NA
5880	IGHV4-39*01	IGHD3-3*01	IGHJ6*03	9.0	NA
5881	IGHV4-39*01	IGHD3-3*02	IGHJ3*01	1.0	NA
5882	IGHV4-39*01	IGHD3-3*02	IGHJ3*02	3.0	NA
5883	IGHV4-39*01	IGHD3-3*02	IGHJ4*02	4.0	NA
5884	IGHV4-39*01	IGHD3-3*02	IGHJ5*02	2.0	NA
5885	IGHV4-39*01	IGHD3-9*01	IGHJ3*01	1.0	NA
5886	IGHV4-39*01	IGHD3-9*01	IGHJ3*02	11.0	NA
5887	IGHV4-39*01	IGHD3-9*01	IGHJ4*02	42.0	NA
5888	IGHV4-39*01	IGHD3-9*01	IGHJ4*03	2.0	NA
5889	IGHV4-39*01	IGHD3-9*01	IGHJ5*01	2.0	NA
5890	IGHV4-39*01	IGHD3-9*01	IGHJ5*02	77.0	NA
5891	IGHV4-39*01	IGHD3-9*01	IGHJ6*02	5.0	NA
5892	IGHV4-39*01	IGHD3-9*01	IGHJ6*04	1.0	NA
5893	IGHV4-39*01	IGHD3/OR15-3b*01	IGHJ4*02	3.0	NA
5894	IGHV4-39*01	IGHD3/OR15-3b*01	IGHJ5*02	1.0	NA
5895	IGHV4-39*01	IGHD3/OR15-3b*01	IGHJ6*02	32.0	NA
5896	IGHV4-39*01	IGHD3/OR15-3b*01	IGHJ6*03	3.0	NA
5897	IGHV4-39*01	IGHD4-17*01	IGHJ4*02	7.0	NA
5898	IGHV4-39*01	IGHD4-17*01	IGHJ5*02	5.0	NA
5899	IGHV4-39*01	IGHD5-12*01	IGHJ3*02	3.0	NA
5900	IGHV4-39*01	IGHD5-12*01	IGHJ4*02	40.0	NA
5901	IGHV4-39*01	IGHD5-12*01	IGHJ5*02	13.0	NA
5902	IGHV4-39*01	IGHD5-12*01	IGHJ6*02	1.0	NA
5903	IGHV4-39*01	IGHD5-24*01	IGHJ2*01	4.0	NA
5904	IGHV4-39*01	IGHD5-24*01	IGHJ3*02	1.0	NA
5905	IGHV4-39*01	IGHD5-24*01	IGHJ4*02	19.0	NA
5906	IGHV4-39*01	IGHD5-24*01	IGHJ4*03	1.0	NA
5907	IGHV4-39*01	IGHD5-24*01	IGHJ5*02	7.0	NA
5908	IGHV4-39*01	IGHD5-5*01	IGHJ2*01	11.0	NA
5909	IGHV4-39*01	IGHD5-5*01	IGHJ4*02	16.0	NA
5910	IGHV4-39*01	IGHD5-5*01	IGHJ4*03	6.0	NA
5911	IGHV4-39*01	IGHD5-5*01	IGHJ5*02	10.0	NA
5912	IGHV4-39*01	IGHD6-13*01	IGHJ1*01	1.0	NA
5913	IGHV4-39*01	IGHD6-13*01	IGHJ2*01	3.0	NA
5914	IGHV4-39*01	IGHD6-13*01	IGHJ4*02	90.0	NA
5915	IGHV4-39*01	IGHD6-13*01	IGHJ4*03	5.0	NA
5916	IGHV4-39*01	IGHD6-13*01	IGHJ5*02	20.0	NA
5917	IGHV4-39*01	IGHD6-13*01	IGHJ6*03	3.0	NA
5918	IGHV4-39*01	IGHD6-13*01	IGHJ6*04	1.0	NA
5919	IGHV4-39*01	IGHD6-19*01	IGHJ2*01	4.0	NA
5920	IGHV4-39*01	IGHD6-19*01	IGHJ3*02	1.0	NA
5921	IGHV4-39*01	IGHD6-19*01	IGHJ4*02	27.0	NA
5922	IGHV4-39*01	IGHD6-19*01	IGHJ4*03	3.0	NA
5923	IGHV4-39*01	IGHD6-19*01	IGHJ5*02	25.0	NA
5924	IGHV4-39*01	IGHD6-19*01	IGHJ6*02	2.0	NA
5925	IGHV4-39*01	IGHD6-19*01	IGHJ6*04	2.0	NA
5926	IGHV4-39*01	IGHD6-6*01	IGHJ4*02	1.0	NA
5927	IGHV4-39*01	IGHD6-6*01	IGHJ4*03	1.0	NA
5928	IGHV4-39*01	IGHD6-6*01	IGHJ5*02	4.0	NA
5929	IGHV4-39*01	IGHD6-6*01	IGHJ6*03	2.0	NA
5930	IGHV4-39*01	NA	IGHJ1*01	158.0	NA
5931	IGHV4-39*01	NA	IGHJ2*01	418.0	NA
5932	IGHV4-39*01	NA	IGHJ3*01	311.0	NA
5933	IGHV4-39*01	NA	IGHJ3*02	688.0	1.0
5934	IGHV4-39*01	NA	IGHJ4*01	169.0	NA
5935	IGHV4-39*01	NA	IGHJ4*02	4237.0	1.0
5936	IGHV4-39*01	NA	IGHJ4*03	368.0	1.0
5937	IGHV4-39*01	NA	IGHJ5*01	118.0	1.0
5938	IGHV4-39*01	NA	IGHJ5*02	1425.0	2.0
5939	IGHV4-39*01	NA	IGHJ6*01	22.0	NA
5940	IGHV4-39*01	NA	IGHJ6*02	353.0	NA
5941	IGHV4-39*01	NA	IGHJ6*03	685.0	NA
5942	IGHV4-39*01	NA	IGHJ6*04	28.0	NA
5943	IGHV4-39*02	IGHD2-15*01	IGHJ3*02	4.0	NA
5944	IGHV4-39*02	IGHD2-15*01	IGHJ4*01	1.0	NA
5945	IGHV4-39*02	IGHD2-15*01	IGHJ4*02	3.0	NA
5946	IGHV4-39*02	IGHD2-15*01	IGHJ5*02	3.0	NA
5947	IGHV4-39*02	IGHD2-2*03	IGHJ5*02	15.0	NA
5948	IGHV4-39*02	IGHD2-2*03	IGHJ6*02	1.0	NA
5949	IGHV4-39*02	IGHD2-21*01	IGHJ2*01	2.0	NA
5950	IGHV4-39*02	IGHD2-21*02	IGHJ1*01	3.0	NA
5951	IGHV4-39*02	IGHD2-21*02	IGHJ4*02	8.0	NA
5952	IGHV4-39*02	IGHD3-10*01	IGHJ3*02	1.0	NA
5953	IGHV4-39*02	IGHD3-10*01	IGHJ4*02	18.0	NA
5954	IGHV4-39*02	IGHD3-10*01	IGHJ4*03	1.0	NA
5955	IGHV4-39*02	IGHD3-10*01	IGHJ5*02	5.0	NA
5956	IGHV4-39*02	IGHD3-10*01	IGHJ6*02	14.0	NA
5957	IGHV4-39*02	IGHD3-10*01	IGHJ6*04	3.0	NA
5958	IGHV4-39*02	IGHD3-10*02	IGHJ4*02	4.0	NA
5959	IGHV4-39*02	IGHD3-16*02	IGHJ3*02	11.0	NA
5960	IGHV4-39*02	IGHD3-16*02	IGHJ5*02	1.0	NA
5961	IGHV4-39*02	IGHD3-22*01	IGHJ1*01	3.0	NA
5962	IGHV4-39*02	IGHD3-22*01	IGHJ2*01	3.0	NA
5963	IGHV4-39*02	IGHD3-22*01	IGHJ3*02	1.0	NA
5964	IGHV4-39*02	IGHD3-22*01	IGHJ4*02	36.0	NA
5965	IGHV4-39*02	IGHD3-22*01	IGHJ4*03	2.0	NA
5966	IGHV4-39*02	IGHD3-22*01	IGHJ5*02	1.0	NA
5967	IGHV4-39*02	IGHD3-22*01	IGHJ6*02	1.0	NA
5968	IGHV4-39*02	IGHD3-3*01	IGHJ4*02	2.0	NA
5969	IGHV4-39*02	IGHD3-3*01	IGHJ5*01	1.0	NA
5970	IGHV4-39*02	IGHD3-3*01	IGHJ5*02	49.0	NA
5971	IGHV4-39*02	IGHD3-3*01	IGHJ6*01	1.0	NA
5972	IGHV4-39*02	IGHD3-9*01	IGHJ4*02	5.0	NA
5973	IGHV4-39*02	IGHD3-9*01	IGHJ4*03	2.0	NA
5974	IGHV4-39*02	IGHD3-9*01	IGHJ5*01	1.0	NA
5975	IGHV4-39*02	IGHD3-9*01	IGHJ5*02	78.0	NA
5976	IGHV4-39*02	IGHD3/OR15-3b*01	IGHJ4*02	3.0	NA
5977	IGHV4-39*02	IGHD4-17*01	IGHJ4*02	3.0	NA
5978	IGHV4-39*02	IGHD5-24*01	IGHJ2*01	12.0	NA
5979	IGHV4-39*02	IGHD6-13*01	IGHJ4*02	1.0	NA
5980	IGHV4-39*02	IGHD6-13*01	IGHJ6*03	1.0	NA
5981	IGHV4-39*02	IGHD6-19*01	IGHJ4*02	6.0	NA
5982	IGHV4-39*02	IGHD6-19*01	IGHJ5*02	5.0	NA
5983	IGHV4-39*02	NA	IGHJ1*01	28.0	NA
5984	IGHV4-39*02	NA	IGHJ2*01	60.0	NA
5985	IGHV4-39*02	NA	IGHJ3*01	85.0	2.0
5986	IGHV4-39*02	NA	IGHJ3*02	212.0	NA
5987	IGHV4-39*02	NA	IGHJ4*01	6.0	NA
5988	IGHV4-39*02	NA	IGHJ4*02	679.0	1.0
5989	IGHV4-39*02	NA	IGHJ4*03	267.0	NA
5990	IGHV4-39*02	NA	IGHJ5*01	3.0	NA
5991	IGHV4-39*02	NA	IGHJ5*02	395.0	NA
5992	IGHV4-39*02	NA	IGHJ6*01	17.0	NA
5993	IGHV4-39*02	NA	IGHJ6*02	89.0	NA
5994	IGHV4-39*02	NA	IGHJ6*03	52.0	NA
5995	IGHV4-39*02	NA	IGHJ6*04	9.0	NA
5996	IGHV4-39*03	IGHD5-5*01	IGHJ2*01	1.0	NA
5997	IGHV4-39*03	NA	IGHJ2*01	4.0	NA
5998	IGHV4-39*03	NA	IGHJ3*01	6.0	NA
5999	IGHV4-39*03	NA	IGHJ3*02	6.0	NA
6000	IGHV4-39*03	NA	IGHJ4*02	5.0	NA
6001	IGHV4-39*03	NA	IGHJ5*02	2.0	NA
6002	IGHV4-39*03	NA	IGHJ6*03	4.0	NA
6003	IGHV4-39*05	IGHD2-15*01	IGHJ1*01	1.0	NA
6004	IGHV4-39*05	NA	IGHJ4*02	1.0	NA
6005	IGHV4-39*05	NA	IGHJ6*02	2.0	NA
6006	IGHV4-39*07	IGHD2-15*01	IGHJ5*02	2.0	NA
6007	IGHV4-39*07	IGHD2-2*03	IGHJ4*02	1.0	NA
6008	IGHV4-39*07	IGHD3-10*01	IGHJ3*02	1.0	NA
6009	IGHV4-39*07	IGHD3-10*01	IGHJ4*02	2.0	1.0
6010	IGHV4-39*07	IGHD3-10*01	IGHJ4*03	1.0	NA
6011	IGHV4-39*07	IGHD3-10*01	IGHJ5*02	2.0	1.0
6012	IGHV4-39*07	IGHD3-22*01	IGHJ1*01	1.0	NA
6013	IGHV4-39*07	IGHD3-22*01	IGHJ3*02	NA	1.0
6014	IGHV4-39*07	IGHD3-22*01	IGHJ4*02	2.0	1.0
6015	IGHV4-39*07	IGHD3-22*01	IGHJ5*02	1.0	NA
6016	IGHV4-39*07	IGHD3-3*01	IGHJ4*02	2.0	NA
6017	IGHV4-39*07	IGHD3-9*01	IGHJ4*02	1.0	NA
6018	IGHV4-39*07	IGHD6-13*01	IGHJ4*02	1.0	1.0
6019	IGHV4-39*07	NA	IGHJ1*01	6.0	NA
6020	IGHV4-39*07	NA	IGHJ2*01	32.0	1.0
6021	IGHV4-39*07	NA	IGHJ3*01	NA	2.0
6022	IGHV4-39*07	NA	IGHJ3*02	33.0	2.0
6023	IGHV4-39*07	NA	IGHJ4*01	1.0	NA
6024	IGHV4-39*07	NA	IGHJ4*02	55.0	1.0
6025	IGHV4-39*07	NA	IGHJ4*03	5.0	NA
6026	IGHV4-39*07	NA	IGHJ5*02	89.0	1.0
6027	IGHV4-39*07	NA	IGHJ6*02	6.0	NA
6028	IGHV4-39*07	NA	IGHJ6*03	9.0	NA
6029	IGHV4-39*07	NA	IGHJ6*04	27.0	NA
6030	IGHV4-4*02	IGHD1-26*01	IGHJ4*02	4.0	NA
6031	IGHV4-4*02	IGHD2-15*01	IGHJ3*02	8.0	NA
6032	IGHV4-4*02	IGHD2-15*01	IGHJ4*02	25.0	NA
6033	IGHV4-4*02	IGHD2-15*01	IGHJ4*03	1.0	NA
6034	IGHV4-4*02	IGHD2-15*01	IGHJ5*02	1.0	NA
6035	IGHV4-4*02	IGHD2-15*01	IGHJ6*01	1.0	NA
6036	IGHV4-4*02	IGHD2-15*01	IGHJ6*02	3.0	NA
6037	IGHV4-4*02	IGHD2-2*01	IGHJ5*02	1.0	NA
6038	IGHV4-4*02	IGHD2-2*02	IGHJ3*02	2.0	NA
6039	IGHV4-4*02	IGHD2-2*02	IGHJ4*02	1.0	NA
6040	IGHV4-4*02	IGHD2-2*02	IGHJ4*03	1.0	NA
6041	IGHV4-4*02	IGHD2-2*03	IGHJ4*02	10.0	NA
6042	IGHV4-4*02	IGHD2-2*03	IGHJ4*03	1.0	NA
6043	IGHV4-4*02	IGHD2-2*03	IGHJ5*02	12.0	NA
6044	IGHV4-4*02	IGHD2-2*03	IGHJ6*01	1.0	NA
6045	IGHV4-4*02	IGHD2-2*03	IGHJ6*02	16.0	NA
6046	IGHV4-4*02	IGHD2-2*03	IGHJ6*03	1.0	NA
6047	IGHV4-4*02	IGHD2-2*03	IGHJ6*04	1.0	NA
6048	IGHV4-4*02	IGHD2-21*02	IGHJ1*01	1.0	NA
6049	IGHV4-4*02	IGHD2-21*02	IGHJ3*02	2.0	NA
6050	IGHV4-4*02	IGHD2-21*02	IGHJ4*02	3.0	NA
6051	IGHV4-4*02	IGHD2-21*02	IGHJ5*02	29.0	NA
6052	IGHV4-4*02	IGHD2/OR15-2b*01	IGHJ6*02	17.0	NA
6053	IGHV4-4*02	IGHD2/OR15-2b*01	IGHJ6*04	2.0	NA
6054	IGHV4-4*02	IGHD3-10*01	IGHJ2*01	1.0	NA
6055	IGHV4-4*02	IGHD3-10*01	IGHJ3*01	1.0	NA
6056	IGHV4-4*02	IGHD3-10*01	IGHJ3*02	1.0	NA
6057	IGHV4-4*02	IGHD3-10*01	IGHJ4*02	143.0	NA
6058	IGHV4-4*02	IGHD3-10*01	IGHJ4*03	12.0	NA
6059	IGHV4-4*02	IGHD3-10*01	IGHJ5*02	46.0	NA
6060	IGHV4-4*02	IGHD3-10*01	IGHJ6*02	12.0	NA
6061	IGHV4-4*02	IGHD3-10*01	IGHJ6*04	1.0	NA
6062	IGHV4-4*02	IGHD3-10*02	IGHJ4*02	6.0	NA
6063	IGHV4-4*02	IGHD3-16*01	IGHJ4*02	1.0	NA
6064	IGHV4-4*02	IGHD3-16*02	IGHJ3*02	5.0	NA
6065	IGHV4-4*02	IGHD3-16*02	IGHJ4*02	10.0	NA
6066	IGHV4-4*02	IGHD3-16*02	IGHJ6*02	13.0	NA
6067	IGHV4-4*02	IGHD3-22*01	IGHJ1*01	4.0	NA
6068	IGHV4-4*02	IGHD3-22*01	IGHJ3*02	6.0	NA
6069	IGHV4-4*02	IGHD3-22*01	IGHJ4*01	21.0	NA
6070	IGHV4-4*02	IGHD3-22*01	IGHJ4*02	109.0	NA
6071	IGHV4-4*02	IGHD3-22*01	IGHJ4*03	2.0	NA
6072	IGHV4-4*02	IGHD3-22*01	IGHJ5*01	1.0	NA
6073	IGHV4-4*02	IGHD3-22*01	IGHJ5*02	116.0	NA
6074	IGHV4-4*02	IGHD3-22*01	IGHJ6*02	18.0	NA
6075	IGHV4-4*02	IGHD3-3*01	IGHJ4*02	3.0	NA
6076	IGHV4-4*02	IGHD3-3*01	IGHJ5*02	1.0	NA
6077	IGHV4-4*02	IGHD3-9*01	IGHJ3*01	2.0	NA
6078	IGHV4-4*02	IGHD3-9*01	IGHJ3*02	45.0	NA
6079	IGHV4-4*02	IGHD3-9*01	IGHJ4*02	4.0	NA
6080	IGHV4-4*02	IGHD3-9*01	IGHJ4*03	3.0	NA
6081	IGHV4-4*02	IGHD3-9*01	IGHJ5*02	1.0	NA
6082	IGHV4-4*02	IGHD3-9*01	IGHJ6*02	3.0	NA
6083	IGHV4-4*02	IGHD3/OR15-3b*01	IGHJ3*02	1.0	NA
6084	IGHV4-4*02	IGHD4-23*01	IGHJ5*02	51.0	NA
6085	IGHV4-4*02	IGHD4-23*01	IGHJ6*04	1.0	NA
6086	IGHV4-4*02	IGHD5-12*01	IGHJ4*02	3.0	NA
6087	IGHV4-4*02	IGHD5-12*01	IGHJ5*02	8.0	NA
6088	IGHV4-4*02	IGHD5-24*01	IGHJ4*02	2.0	NA
6089	IGHV4-4*02	IGHD5-24*01	IGHJ4*03	1.0	NA
6090	IGHV4-4*02	IGHD5-5*01	IGHJ3*02	9.0	NA
6091	IGHV4-4*02	IGHD5-5*01	IGHJ4*02	8.0	NA
6092	IGHV4-4*02	IGHD6-13*01	IGHJ3*02	1.0	NA
6093	IGHV4-4*02	IGHD6-13*01	IGHJ4*02	7.0	NA
6094	IGHV4-4*02	IGHD6-13*01	IGHJ4*03	3.0	NA
6095	IGHV4-4*02	IGHD6-13*01	IGHJ5*02	17.0	NA
6096	IGHV4-4*02	IGHD6-13*01	IGHJ6*02	50.0	NA
6097	IGHV4-4*02	IGHD6-13*01	IGHJ6*04	3.0	NA
6098	IGHV4-4*02	IGHD6-19*01	IGHJ1*01	1.0	NA
6099	IGHV4-4*02	IGHD6-19*01	IGHJ2*01	1.0	NA
6100	IGHV4-4*02	IGHD6-19*01	IGHJ3*02	2.0	NA
6101	IGHV4-4*02	IGHD6-19*01	IGHJ4*02	55.0	NA
6102	IGHV4-4*02	IGHD6-19*01	IGHJ4*03	4.0	NA
6103	IGHV4-4*02	IGHD6-19*01	IGHJ5*02	7.0	NA
6104	IGHV4-4*02	NA	IGHJ1*01	5.0	NA
6105	IGHV4-4*02	NA	IGHJ2*01	42.0	NA
6106	IGHV4-4*02	NA	IGHJ3*01	21.0	NA
6107	IGHV4-4*02	NA	IGHJ3*02	306.0	NA
6108	IGHV4-4*02	NA	IGHJ4*01	36.0	NA
6109	IGHV4-4*02	NA	IGHJ4*02	1894.0	NA
6110	IGHV4-4*02	NA	IGHJ4*03	115.0	NA
6111	IGHV4-4*02	NA	IGHJ5*01	8.0	NA
6112	IGHV4-4*02	NA	IGHJ5*02	645.0	NA
6113	IGHV4-4*02	NA	IGHJ6*01	39.0	NA
6114	IGHV4-4*02	NA	IGHJ6*02	1677.0	NA
6115	IGHV4-4*02	NA	IGHJ6*03	16.0	NA
6116	IGHV4-4*02	NA	IGHJ6*04	47.0	NA
6117	IGHV4-4*03	NA	IGHJ6*01	1.0	NA
6118	IGHV4-4*04	NA	IGHJ2*01	1.0	NA
6119	IGHV4-4*07	IGHD1-1*01	IGHJ4*02	1.0	NA
6120	IGHV4-4*07	IGHD1-26*01	IGHJ4*02	1.0	NA
6121	IGHV4-4*07	IGHD1-26*01	IGHJ6*03	7.0	NA
6122	IGHV4-4*07	IGHD2-15*01	IGHJ4*02	NA	1.0
6123	IGHV4-4*07	IGHD2-15*01	IGHJ5*02	3.0	NA
6124	IGHV4-4*07	IGHD2-15*01	IGHJ6*03	NA	1.0
6125	IGHV4-4*07	IGHD2-2*03	IGHJ4*02	3.0	NA
6126	IGHV4-4*07	IGHD2-2*03	IGHJ5*02	1.0	NA
6127	IGHV4-4*07	IGHD2-21*01	IGHJ5*02	1.0	NA
6128	IGHV4-4*07	IGHD2-21*01	IGHJ6*03	15.0	NA
6129	IGHV4-4*07	IGHD2-21*02	IGHJ5*02	NA	1.0
6130	IGHV4-4*07	IGHD2-8*02	IGHJ4*02	4.0	NA
6131	IGHV4-4*07	IGHD2-8*02	IGHJ5*02	2.0	NA
6132	IGHV4-4*07	IGHD2-8*02	IGHJ6*03	1.0	NA
6133	IGHV4-4*07	IGHD3-10*01	IGHJ2*01	NA	1.0
6134	IGHV4-4*07	IGHD3-10*01	IGHJ3*02	1.0	NA
6135	IGHV4-4*07	IGHD3-10*01	IGHJ4*02	4.0	NA
6136	IGHV4-4*07	IGHD3-10*01	IGHJ5*02	NA	3.0
6137	IGHV4-4*07	IGHD3-10*01	IGHJ6*02	NA	1.0
6138	IGHV4-4*07	IGHD3-10*01	IGHJ6*03	NA	1.0
6139	IGHV4-4*07	IGHD3-16*02	IGHJ3*02	NA	2.0
6140	IGHV4-4*07	IGHD3-16*02	IGHJ4*02	6.0	NA
6141	IGHV4-4*07	IGHD3-16*02	IGHJ6*01	NA	1.0
6142	IGHV4-4*07	IGHD3-22*01	IGHJ2*01	2.0	NA
6143	IGHV4-4*07	IGHD3-22*01	IGHJ3*02	11.0	1.0
6144	IGHV4-4*07	IGHD3-22*01	IGHJ4*02	40.0	3.0
6145	IGHV4-4*07	IGHD3-22*01	IGHJ4*03	3.0	NA
6146	IGHV4-4*07	IGHD3-22*01	IGHJ5*02	10.0	NA
6147	IGHV4-4*07	IGHD3-22*01	IGHJ6*03	3.0	1.0
6148	IGHV4-4*07	IGHD3-3*01	IGHJ3*02	2.0	NA
6149	IGHV4-4*07	IGHD3-3*01	IGHJ4*02	10.0	NA
6150	IGHV4-4*07	IGHD3-3*01	IGHJ5*02	1.0	NA
6151	IGHV4-4*07	IGHD3-3*01	IGHJ6*03	5.0	NA
6152	IGHV4-4*07	IGHD3-3*02	IGHJ3*02	4.0	NA
6153	IGHV4-4*07	IGHD3-3*02	IGHJ6*03	85.0	NA
6154	IGHV4-4*07	IGHD3-3*02	IGHJ6*04	3.0	NA
6155	IGHV4-4*07	IGHD3-9*01	IGHJ2*01	NA	1.0
6156	IGHV4-4*07	IGHD3-9*01	IGHJ4*02	1.0	NA
6157	IGHV4-4*07	IGHD3/OR15-3b*01	IGHJ3*02	8.0	NA
6158	IGHV4-4*07	IGHD3/OR15-3b*01	IGHJ6*03	1.0	NA
6159	IGHV4-4*07	IGHD4-17*01	IGHJ6*03	179.0	NA
6160	IGHV4-4*07	IGHD5-12*01	IGHJ4*02	1.0	NA
6161	IGHV4-4*07	IGHD5-12*01	IGHJ5*02	2.0	NA
6162	IGHV4-4*07	IGHD6-13*01	IGHJ4*02	14.0	2.0
6163	IGHV4-4*07	IGHD6-13*01	IGHJ6*03	1.0	2.0
6164	IGHV4-4*07	IGHD6-19*01	IGHJ3*02	1.0	NA
6165	IGHV4-4*07	IGHD6-19*01	IGHJ4*02	9.0	1.0
6166	IGHV4-4*07	IGHD6-19*01	IGHJ6*03	1.0	NA
6167	IGHV4-4*07	IGHD6-19*01	IGHJ6*04	1.0	NA
6168	IGHV4-4*07	IGHD6-25*01	IGHJ4*02	5.0	NA
6169	IGHV4-4*07	NA	IGHJ1*01	1.0	7.0
6170	IGHV4-4*07	NA	IGHJ2*01	550.0	4.0
6171	IGHV4-4*07	NA	IGHJ3*02	74.0	24.0
6172	IGHV4-4*07	NA	IGHJ4*01	1.0	2.0
6173	IGHV4-4*07	NA	IGHJ4*02	579.0	21.0
6174	IGHV4-4*07	NA	IGHJ4*03	32.0	NA
6175	IGHV4-4*07	NA	IGHJ5*01	11.0	NA
6176	IGHV4-4*07	NA	IGHJ5*02	298.0	24.0
6177	IGHV4-4*07	NA	IGHJ6*02	3.0	1.0
6178	IGHV4-4*07	NA	IGHJ6*03	438.0	13.0
6179	IGHV4-4*07	NA	IGHJ6*04	4.0	2.0
6180	IGHV4-4*08	IGHD3-3*01	IGHJ4*02	5.0	NA
6181	IGHV4-4*08	IGHD3-3*02	IGHJ5*02	1.0	NA
6182	IGHV4-4*08	IGHD3-9*01	IGHJ5*02	1.0	NA
6183	IGHV4-4*08	IGHD4-17*01	IGHJ5*02	1.0	NA
6184	IGHV4-4*08	NA	IGHJ3*02	5.0	NA
6185	IGHV4-4*08	NA	IGHJ4*02	6.0	NA
6186	IGHV4-4*08	NA	IGHJ5*02	170.0	1.0
6187	IGHV4-4*08	NA	IGHJ6*03	2.0	NA
6188	IGHV4-55*01	IGHD3-9*01	IGHJ4*02	1.0	NA
6189	IGHV4-55*07	NA	IGHJ4*03	1.0	NA
6190	IGHV4-59*01	IGHD1-26*01	IGHJ4*02	7.0	NA
6191	IGHV4-59*01	IGHD1-26*01	IGHJ4*03	1.0	NA
6192	IGHV4-59*01	IGHD1-26*01	IGHJ5*02	4.0	NA
6193	IGHV4-59*01	IGHD1-26*01	IGHJ6*03	9.0	NA
6194	IGHV4-59*01	IGHD2-15*01	IGHJ1*01	1.0	NA
6195	IGHV4-59*01	IGHD2-15*01	IGHJ2*01	1.0	NA
6196	IGHV4-59*01	IGHD2-15*01	IGHJ3*02	4.0	NA
6197	IGHV4-59*01	IGHD2-15*01	IGHJ4*02	7.0	2.0
6198	IGHV4-59*01	IGHD2-15*01	IGHJ5*02	6.0	NA
6199	IGHV4-59*01	IGHD2-15*01	IGHJ6*01	1.0	NA
6200	IGHV4-59*01	IGHD2-15*01	IGHJ6*02	3.0	NA
6201	IGHV4-59*01	IGHD2-15*01	IGHJ6*03	16.0	2.0
6202	IGHV4-59*01	IGHD2-15*01	IGHJ6*04	3.0	NA
6203	IGHV4-59*01	IGHD2-2*02	IGHJ3*02	1.0	NA
6204	IGHV4-59*01	IGHD2-2*02	IGHJ5*02	2.0	NA
6205	IGHV4-59*01	IGHD2-2*03	IGHJ2*01	12.0	NA
6206	IGHV4-59*01	IGHD2-2*03	IGHJ3*02	51.0	NA
6207	IGHV4-59*01	IGHD2-2*03	IGHJ5*02	8.0	NA
6208	IGHV4-59*01	IGHD2-2*03	IGHJ6*02	3.0	NA
6209	IGHV4-59*01	IGHD2-2*03	IGHJ6*03	21.0	NA
6210	IGHV4-59*01	IGHD2-2*03	IGHJ6*04	1.0	NA
6211	IGHV4-59*01	IGHD2-21*01	IGHJ2*01	1.0	NA
6212	IGHV4-59*01	IGHD2-21*01	IGHJ3*02	4.0	NA
6213	IGHV4-59*01	IGHD2-21*01	IGHJ6*03	16.0	NA
6214	IGHV4-59*01	IGHD2-21*02	IGHJ1*01	1.0	NA
6215	IGHV4-59*01	IGHD2-21*02	IGHJ2*01	4.0	NA
6216	IGHV4-59*01	IGHD2-21*02	IGHJ3*01	8.0	NA
6217	IGHV4-59*01	IGHD2-21*02	IGHJ3*02	149.0	NA
6218	IGHV4-59*01	IGHD2-21*02	IGHJ4*02	82.0	2.0
6219	IGHV4-59*01	IGHD2-21*02	IGHJ4*03	9.0	NA
6220	IGHV4-59*01	IGHD2-8*01	IGHJ6*02	2.0	NA
6221	IGHV4-59*01	IGHD2-8*02	IGHJ3*02	2.0	NA
6222	IGHV4-59*01	IGHD2-8*02	IGHJ4*02	22.0	NA
6223	IGHV4-59*01	IGHD3-10*01	IGHJ2*01	16.0	NA
6224	IGHV4-59*01	IGHD3-10*01	IGHJ3*02	143.0	2.0
6225	IGHV4-59*01	IGHD3-10*01	IGHJ4*02	293.0	18.0
6226	IGHV4-59*01	IGHD3-10*01	IGHJ4*03	43.0	NA
6227	IGHV4-59*01	IGHD3-10*01	IGHJ5*01	2.0	NA
6228	IGHV4-59*01	IGHD3-10*01	IGHJ5*02	87.0	NA
6229	IGHV4-59*01	IGHD3-10*01	IGHJ6*01	5.0	NA
6230	IGHV4-59*01	IGHD3-10*01	IGHJ6*02	71.0	2.0
6231	IGHV4-59*01	IGHD3-10*01	IGHJ6*03	2.0	3.0
6232	IGHV4-59*01	IGHD3-10*01	IGHJ6*04	3.0	1.0
6233	IGHV4-59*01	IGHD3-10*02	IGHJ2*01	10.0	NA
6234	IGHV4-59*01	IGHD3-10*02	IGHJ3*02	2.0	NA
6235	IGHV4-59*01	IGHD3-10*02	IGHJ4*02	10.0	1.0
6236	IGHV4-59*01	IGHD3-10*02	IGHJ5*02	1.0	NA
6237	IGHV4-59*01	IGHD3-10*02	IGHJ6*02	4.0	NA
6238	IGHV4-59*01	IGHD3-16*02	IGHJ2*01	14.0	NA
6239	IGHV4-59*01	IGHD3-16*02	IGHJ3*02	2.0	NA
6240	IGHV4-59*01	IGHD3-16*02	IGHJ4*02	12.0	1.0
6241	IGHV4-59*01	IGHD3-16*02	IGHJ4*03	2.0	NA
