	v	d	j	frequency
10584	AM940221|IGHV3-49*05|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ3*02|Homo	2
10585	KC713945|IGHV3-30-3*03|Homo	J00235|IGHD2-21*01|Homo	J00256|IGHJ3*01|Homo	2
10586	KC713948|IGHV1-69*14|Homo	J00233|IGHD2-8*02|Homo	J00256|IGHJ6*01|Homo	2
10587	X92250|IGHV4-61*04|Homo	X13972|IGHD5-5*01|Homo	J00256|IGHJ3*01|Homo	2
10588	X62107|IGHV1-3*02|Homo	X93614|IGHD3-16*01|Homo	AJ879487|IGHJ6*04|Homo	2
10589	M77302|IGHV3-30-3*02|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ2*01|Homo	2
10590	J04097|IGHV6-1*01|Homo	X93614|IGHD3-16*01|Homo	M25625|IGHJ4*03|Homo	2
10591	KC713938|IGHV1-18*04|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ5*01|Homo	2
10592	M99663|IGHV3-30*03|Homo	J00233|IGHD2-8*02|Homo	J00256|IGHJ5*01|Homo	2
10593	HM855471|IGHV4-59*08|Homo	X93614|IGHD3-16*01|Homo	X86355|IGHJ6*02|Homo	2
10594	HM855453|IGHV3-53*04|Homo	X13972|IGHD3-3*01|Homo	J00256|IGHJ6*01|Homo	2
10595	X92253|IGHV4-4*04|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ3*01|Homo	2
10596	X05713|IGHV4-4*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	2
10597	L10089|IGHV4-30-2*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ5*02|Homo	2
10598	AB019438|IGHV1-58*02|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ3*01|Homo	2
10599	KC713935|IGHV2-70D*04|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ1*01|Homo	2
10600	HM855939|IGHV3-NL1*01|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ5*01|Homo	2
10601	M99653|IGHV3-13*02|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ2*01|Homo	2
10602	L06612|IGHV1-46*03|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ3*02|Homo	2
10603	AB019437|IGHV4-61*08|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ4*01|Homo	2
10604	KC713942|IGHV4-4*08|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ5*01|Homo	2
10605	KC713945|IGHV3-30-3*03|Homo	J00233|IGHD2-8*02|Homo	J00256|IGHJ2*01|Homo	2
10606	KF698733|IGHV1-2*04|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ5*01|Homo	2
10607	Z27506|IGHV1-69*02|Homo	J00233|IGHD2-8*02|Homo	J00256|IGHJ2*01|Homo	2
10608	X92275|IGHV4-30-4*04|Homo	X13972|IGHD3-10*01|Homo	M25625|IGHJ4*03|Homo	2
10609	Z14242|IGHV4-34*10|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ6*02|Homo	2
10610	X56375|IGHV5-10-1*03|Homo	X13972|IGHD2-8*01|Homo	M25625|IGHJ4*03|Homo	2
10611	HM855329|IGHV3-11*04|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ1*01|Homo	2
10612	M18806|IGHV5-51*02|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ5*01|Homo	2
10613	X92236|IGHV4-34*04|Homo	J00233|IGHD2-8*02|Homo	J00256|IGHJ2*01|Homo	2
10614	M77305|IGHV3-33*03|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ3*02|Homo	2
10615	Z75356|IGHV4-34*13|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ5*01|Homo	2
10616	M99676|IGHV3-49*01|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ2*01|Homo	2
10617	KC713934|IGHV1-69D*01|Homo	X93616|IGHD3-22*01|Homo	M25625|IGHJ4*03|Homo	2
10618	X92252|IGHV4-4*03|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ3*01|Homo	2
10619	KC713938|IGHV1-18*04|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ3*02|Homo	2
10620	Z12367|IGHV4-38-2*01|Homo	J00235|IGHD2-21*01|Homo	X86356|IGHJ6*03|Homo	2
10621	L21972|IGHV2-5*09|Homo	X13972|IGHD2-8*01|Homo	X86355|IGHJ4*02|Homo	2
10622	X92245|IGHV2-70*08|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ1*01|Homo	2
10623	M99665|IGHV3-33*02|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ3*02|Homo	2
10624	HM855436|IGHV3-33*06|Homo	X93614|IGHD3-16*01|Homo	X86355|IGHJ3*02|Homo	2
10625	X92270|IGHV4-31*06|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ4*02|Homo	2
10626	L10057|IGHV7-4-1*01|Homo	J00235|IGHD2-21*01|Homo	X86355|IGHJ6*02|Homo	2
10627	X62107|IGHV1-3*02|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ4*02|Homo	2
10628	AC244456|IGHV3-30-5*01|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ6*02|Homo	2
10629	M62737|IGHV3-30*08|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ6*01|Homo	2
10630	M99676|IGHV3-49*01|Homo	M35648|IGHD2-2*03|Homo	AJ879487|IGHJ6*04|Homo	2
10631	M95118|IGHV4-59*05|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ5*02|Homo	2
10632	HM855782|IGHV4-28*06|Homo	M35648|IGHD2-2*03|Homo	M25625|IGHJ4*03|Homo	2
10633	L10098|IGHV4-31*01|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ4*01|Homo	2
10634	HM855392|IGHV3-43*02|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ2*01|Homo	2
10635	KC713942|IGHV4-4*08|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ4*01|Homo	2
10636	M95122|IGHV4-30-2*02|Homo	X93614|IGHD3-16*01|Homo	X86355|IGHJ6*02|Homo	2
10637	HM855593|IGHV4-30-2*05|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ6*02|Homo	2
10638	X92272|IGHV4-31*08|Homo	X13972|IGHD2-8*01|Homo	X86355|IGHJ4*02|Homo	2
10639	AB019438|IGHV3-49*03|Homo	X93616|IGHD3-22*01|Homo	M25625|IGHJ4*03|Homo	2
10640	KC713936|IGHV4-28*07|Homo	X97051|IGHD6-19*01|Homo	AJ879487|IGHJ6*04|Homo	2
10641	X62107|IGHV1-3*02|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	2
10642	X56376|IGHV5-10-1*04|Homo	J00235|IGHD2-21*01|Homo	X86355|IGHJ6*02|Homo	2
10643	M99404|IGHV3-15*06|Homo	X13972|IGHD2-8*01|Homo	X86356|IGHJ6*03|Homo	2
10644	X92208|IGHV1-2*03|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ5*02|Homo	2
10645	X92256|IGHV4-34*06|Homo	X13972|IGHD6-13*01|Homo	M25625|IGHJ4*03|Homo	2
10646	AB019439|IGHV4-39*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	2
10647	KC713938|IGHV1-18*04|Homo	J00234|IGHD2-15*01|Homo	X86356|IGHJ6*03|Homo	2
10648	X07448|IGHV1-2*01|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ5*01|Homo	2
10649	L06614|IGHV3-30*07|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ6*02|Homo	2
10650	X92253|IGHV4-4*04|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ6*01|Homo	2
10651	X92256|IGHV4-34*06|Homo	X93614|IGHD3-16*01|Homo	X86355|IGHJ4*02|Homo	2
10652	Z27506|IGHV1-69*02|Homo	J00234|IGHD2-15*01|Homo	AJ879487|IGHJ6*04|Homo	2
10653	AB019439|IGHV4-39*01|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ6*02|Homo	2
10654	AC233755|IGHV4-38-2*02|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ4*01|Homo	2
10655	Z27504|IGHV3-66*02|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ2*01|Homo	2
10656	HM855463|IGHV1-18*03|Homo	J00233|IGHD2-8*02|Homo	X86356|IGHJ6*03|Homo	2
10657	X92340|IGHV1-69*03|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ5*01|Homo	2
10658	U29582|IGHV3-13*03|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	2
10659	X07448|IGHV1-2*01|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ2*01|Homo	2
10660	Z14235|IGHV4-31*10|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ3*02|Homo	2
10661	AB019437|IGHV4-61*08|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ4*02|Homo	2
10662	X92253|IGHV4-4*04|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ4*02|Homo	2
10663	M95116|IGHV4-39*05|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ3*01|Homo	2
10664	HM855688|IGHV3-21*04|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ6*02|Homo	2
10665	M77334|IGHV3-33*05|Homo	J00234|IGHD2-15*01|Homo	X86356|IGHJ6*03|Homo	2
10666	X05715|IGHV4-39*02|Homo	X97051|IGHD2-2*02|Homo	AJ879487|IGHJ6*04|Homo	2
10667	HM855688|IGHV3-21*04|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ4*01|Homo	2
10668	KC713934|IGHV1-69D*01|Homo	J00235|IGHD2-21*01|Homo	X86356|IGHJ6*03|Homo	2
10669	Z14237|IGHV4-31*03|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ2*01|Homo	2
10670	M18806|IGHV5-51*02|Homo	X13972|IGHD6-13*01|Homo	J00256|IGHJ2*01|Homo	2
10671	X92245|IGHV2-70*08|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ1*01|Homo	2
10672	M99641|IGHV1-18*01|Homo	X97051|IGHD3-16*02|Homo	X86356|IGHJ6*03|Homo	2
10673	M62737|IGHV3-30*08|Homo	J00233|IGHD2-8*02|Homo	J00256|IGHJ6*01|Homo	2
10674	AY757302|IGHV3-23*05|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ6*01|Homo	2
10675	X56376|IGHV5-10-1*04|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ4*01|Homo	2
10676	X62112|IGHV4-4*07|Homo	J00233|IGHD2-8*02|Homo	J00256|IGHJ6*01|Homo	2
10677	M77323|IGHV3-30*05|Homo	X93618|IGHD3-3*02|Homo	J00256|IGHJ1*01|Homo	2
10678	AB019437|IGHV3-73*02|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	2
10679	HM855782|IGHV4-28*06|Homo	J00233|IGHD2-8*02|Homo	J00256|IGHJ2*01|Homo	2
10680	X56367|IGHV5-51*04|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ6*02|Homo	2
10681	M77326|IGHV3-30*10|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ3*01|Homo	2
10682	Z14236|IGHV4-39*06|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ3*01|Homo	2
10683	M18806|IGHV5-51*02|Homo	X13972|IGHD3-3*01|Homo	J00256|IGHJ5*01|Homo	2
10684	KC713934|IGHV1-69D*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	2
10685	M29812|IGHV4-59*02|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ5*02|Homo	2
10686	AM940220|IGHV3-49*04|Homo	J00235|IGHD2-21*01|Homo	J00256|IGHJ4*01|Homo	2
10687	AB019438|IGHV1-58*02|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ6*01|Homo	2
10688	HM855577|IGHV3-9*02|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ5*02|Homo	2
10689	Z14235|IGHV4-31*10|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ4*01|Homo	2
10690	AB019437|IGHV3-64*02|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ4*01|Homo	2
10691	M95114|IGHV4-59*03|Homo	X55580|IGHD3/OR15-3b*01|Homo	X86355|IGHJ5*02|Homo	2
10692	KC713946|IGHV4-30-4*07|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ3*01|Homo	2
10693	M83133|IGHV4-28*02|Homo	X93618|IGHD3-3*02|Homo	X86355|IGHJ3*02|Homo	2
10694	HM855463|IGHV1-18*03|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ5*01|Homo	2
10695	L10097|IGHV4-61*02|Homo	X13972|IGHD5-12*01|Homo	M25625|IGHJ4*03|Homo	2
10696	X92252|IGHV4-4*03|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ5*02|Homo	2
10697	J04097|IGHV6-1*01|Homo	X13972|IGHD2-8*01|Homo	X86355|IGHJ3*02|Homo	2
10698	AB019437|IGHV3-73*02|Homo	J00233|IGHD2-8*02|Homo	J00256|IGHJ2*01|Homo	2
10699	KC713942|IGHV4-4*08|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ4*01|Homo	2
10700	J04097|IGHV6-1*01|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ5*02|Homo	2
10701	KC713949|IGHV2-70D*14|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ5*01|Homo	2
10702	Z17391|IGHV1-45*03|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ4*02|Homo	2
10703	M95121|IGHV4-31*05|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ5*01|Homo	2
10704	X92237|IGHV4-34*05|Homo	X13972|IGHD3-3*01|Homo	J00256|IGHJ6*01|Homo	2
10705	X93619|IGHV2-5*03|Homo	J00233|IGHD2-8*02|Homo	M25625|IGHJ4*03|Homo	2
10706	X92238|IGHV2-70*03|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ6*02|Homo	2
10707	Z27506|IGHV1-69*02|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ6*02|Homo	2
10708	Z75351|IGHV4-30-2*04|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ4*02|Homo	2
10709	X70197|IGHV3-73*01|Homo	X13972|IGHD2-8*01|Homo	X86355|IGHJ5*02|Homo	2
10710	X56360|IGHV4-59*07|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ3*01|Homo	2
10711	X92279|IGHV5-10-1*02|Homo	X93618|IGHD3-3*02|Homo	X86355|IGHJ5*02|Homo	2
10712	X92216|IGHV3-15*01|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ4*01|Homo	2
10713	L10057|IGHV7-4-1*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ3*02|Homo	2
10714	X92288|IGHV3-7*02|Homo	X13972|IGHD3-3*01|Homo	J00256|IGHJ6*01|Homo	2
10715	HM855485|IGHV7-4-1*04|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ5*02|Homo	2
10716	AC233755|IGHV4-38-2*02|Homo	X93615|IGHD3-10*02|Homo	J00256|IGHJ1*01|Homo	2
10717	HM855616|IGHV3-13*04|Homo	X93615|IGHD3-10*02|Homo	X86356|IGHJ6*03|Homo	2
10718	KF698731|IGHV2-5*02|Homo	X93615|IGHD3-10*02|Homo	J00256|IGHJ4*01|Homo	2
10719	M95118|IGHV4-59*05|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ1*01|Homo	2
10720	M99654|IGHV3-15*02|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ5*02|Homo	2
10721	HM855392|IGHV3-43*02|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ6*02|Homo	2
10722	AB019437|IGHV3-73*02|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	2
10723	Z14238|IGHV4-30-4*01|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ3*02|Homo	2
10724	HM855361|IGHV7-4-1*05|Homo	X13972|IGHD5-12*01|Homo	J00256|IGHJ6*01|Homo	2
10725	M95118|IGHV4-59*05|Homo	X13972|IGHD5-12*01|Homo	J00256|IGHJ6*01|Homo	2
10726	M99641|IGHV1-18*01|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ6*02|Homo	2
10727	M83132|IGHV1-69*04|Homo	NA	J00256|IGHJ2*01|Homo	2
10728	X05713|IGHV4-4*01|Homo	X97051|IGHD2-21*02|Homo	M25625|IGHJ4*03|Homo	2
10729	M77302|IGHV3-30-3*02|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ6*01|Homo	2
10730	X56360|IGHV4-59*07|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ4*02|Homo	2
10731	M99641|IGHV1-18*01|Homo	M35648|IGHD2-2*03|Homo	X86356|IGHJ6*03|Homo	2
10732	HM855329|IGHV3-11*04|Homo	X93616|IGHD3-22*01|Homo	M25625|IGHJ4*03|Homo	2
10733	Z75359|IGHV4-59*09|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ5*02|Homo	2
10734	X05715|IGHV4-39*02|Homo	J00235|IGHD2-21*01|Homo	X86356|IGHJ6*03|Homo	2
10735	M99401|IGHV3-49*02|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ6*01|Homo	2
10736	X70208|IGHV3-66*04|Homo	X97051|IGHD1-26*01|Homo	J00256|IGHJ4*01|Homo	2
10737	M62737|IGHV3-30*08|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ3*01|Homo	2
10738	AC245243|IGHV3-30-5*02|Homo	X97051|IGHD6-19*01|Homo	AJ879487|IGHJ6*04|Homo	2
10739	KC713935|IGHV2-70D*04|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ3*01|Homo	2
10740	L21963|IGHV2-5*04|Homo	X93618|IGHD3-3*02|Homo	J00256|IGHJ5*01|Homo	2
10741	AB019438|IGHV1-58*02|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ1*01|Homo	2
10742	M99406|IGHV3-15*07|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ4*01|Homo	2
10743	KC713935|IGHV2-70D*04|Homo	X93615|IGHD3-10*02|Homo	AJ879487|IGHJ6*04|Homo	2
10744	KC713936|IGHV4-28*07|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ2*01|Homo	2
10745	M83133|IGHV4-28*02|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ4*01|Homo	2
10746	HM855436|IGHV3-33*06|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ2*01|Homo	2
10747	KC713945|IGHV3-30-3*03|Homo	X13972|IGHD2-8*01|Homo	M25625|IGHJ4*03|Homo	2
10748	M99652|IGHV3-11*01|Homo	X93615|IGHD3-10*02|Homo	J00256|IGHJ3*01|Homo	2
10749	AC233755|IGHV4-38-2*02|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ6*01|Homo	2
10750	M95116|IGHV4-39*05|Homo	X13972|IGHD2-8*01|Homo	X86355|IGHJ6*02|Homo	2
10751	M77298|IGHV3-64*03|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ4*02|Homo	2
10752	HM855666|IGHV3-7*03|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ5*02|Homo	2
10753	Z75356|IGHV4-34*13|Homo	X93618|IGHD3-3*02|Homo	X86355|IGHJ5*02|Homo	2
10754	J00239|IGHV3-74*03|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ4*02|Homo	2
10755	M62737|IGHV3-30*08|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ5*01|Homo	2
10756	X92237|IGHV4-34*05|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ3*01|Homo	2
10757	L22583|IGHV1-69*06|Homo	NA	X86355|IGHJ3*02|Homo	2
10758	HM855471|IGHV4-59*08|Homo	X93618|IGHD3-3*02|Homo	J00256|IGHJ6*01|Homo	2
10759	Z17391|IGHV1-45*03|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ5*02|Homo	2
10760	HM855339|IGHV4-28*05|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ3*02|Homo	2
10761	AB019437|IGHV3-64*02|Homo	X13972|IGHD3-3*01|Homo	AJ879487|IGHJ6*04|Homo	2
10762	Z14307|IGHV1-69*09|Homo	X93614|IGHD3-16*01|Homo	M25625|IGHJ4*03|Homo	2
10763	AB019437|IGHV4-61*08|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ1*01|Homo	2
10764	M95114|IGHV4-59*03|Homo	X13972|IGHD2-8*01|Homo	X86356|IGHJ6*03|Homo	2
10765	X92288|IGHV3-7*02|Homo	X13972|IGHD3-9*01|Homo	AJ879487|IGHJ6*04|Homo	2
10766	HM855392|IGHV3-43*02|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ2*01|Homo	2
10767	Z75360|IGHV4-30-4*06|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ5*02|Homo	2
10768	M99652|IGHV3-11*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ3*02|Homo	2
10769	Z75355|IGHV4-4*06|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ4*02|Homo	2
10770	AB019437|IGHV4-61*08|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ5*01|Homo	2
10771	M18806|IGHV5-51*02|Homo	X13972|IGHD5-12*01|Homo	J00256|IGHJ4*01|Homo	2
10772	M99406|IGHV3-15*07|Homo	X93615|IGHD3-10*02|Homo	J00256|IGHJ4*01|Homo	2
10773	AB019437|IGHV3-64*02|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ1*01|Homo	2
10774	X92253|IGHV4-4*04|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ2*01|Homo	2
10775	Z14243|IGHV4-59*10|Homo	X13972|IGHD2-8*01|Homo	M25625|IGHJ4*03|Homo	2
10776	AC244456|IGHV3-30-5*01|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ1*01|Homo	2
10777	HM855939|IGHV3-NL1*01|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ1*01|Homo	2
10778	KC713945|IGHV3-30-3*03|Homo	X93615|IGHD3-10*02|Homo	J00256|IGHJ1*01|Homo	2
10779	AB019438|IGHV3-48*02|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ2*01|Homo	2
10780	KC713936|IGHV4-28*07|Homo	X93618|IGHD3-3*02|Homo	X86355|IGHJ5*02|Homo	2
10781	X07448|IGHV1-2*01|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ4*02|Homo	2
10782	HM855453|IGHV3-53*04|Homo	X93618|IGHD3-3*02|Homo	J00256|IGHJ4*01|Homo	2
10783	AB019439|IGHV4-39*01|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ5*01|Homo	2
10784	HM855329|IGHV3-11*04|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ3*01|Homo	2
10785	KC713935|IGHV2-70D*04|Homo	X13972|IGHD2-8*01|Homo	X86355|IGHJ6*02|Homo	2
10786	Z29978|IGHV1-69*07|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ2*01|Homo	2
10787	X05713|IGHV4-4*01|Homo	X13972|IGHD3-9*01|Homo	M25625|IGHJ4*03|Homo	2
10788	M99658|IGHV3-21*02|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ5*01|Homo	2
10789	KC713947|IGHV3-9*03|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ5*02|Homo	2
10790	AC245243|IGHV3-30-5*02|Homo	X93614|IGHD3-16*01|Homo	AJ879487|IGHJ6*04|Homo	2
10791	X92297|IGHV4-39*04|Homo	J00235|IGHD2-21*01|Homo	X86355|IGHJ6*02|Homo	2
10792	M95113|IGHV4-34*08|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ4*01|Homo	2
10793	KC713936|IGHV4-28*07|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	2
10794	AC244456|IGHV3-30-3*01|Homo	X13972|IGHD2-8*01|Homo	J00256|IGHJ2*01|Homo	2
10795	HM855336|IGHV3-48*04|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ5*02|Homo	2
10796	M99654|IGHV3-15*02|Homo	X93615|IGHD3-10*02|Homo	J00256|IGHJ5*01|Homo	2
10797	KC713939|IGHV3-13*05|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ3*02|Homo	2
10798	KC713947|IGHV3-9*03|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	2
10799	AB019438|IGHV3-49*03|Homo	X93616|IGHD3-22*01|Homo	X86356|IGHJ6*03|Homo	2
10800	M83134|IGHV3-30*01|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ3*01|Homo	2
10801	M77327|IGHV3-30*15|Homo	X93615|IGHD3-10*02|Homo	J00256|IGHJ3*01|Homo	2
10802	X92232|IGHV4-4*02|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ5*01|Homo	2
10803	X92287|IGHV3-11*03|Homo	X13972|IGHD2-8*01|Homo	J00256|IGHJ4*01|Homo	2
10804	Z14307|IGHV1-69*09|Homo	X13972|IGHD3-3*01|Homo	J00256|IGHJ1*01|Homo	2
10805	KC713950|IGHV3-43D*01|Homo	X13972|IGHD3-3*01|Homo	AJ879487|IGHJ6*04|Homo	2
10806	X92288|IGHV3-7*02|Homo	X13972|IGHD5-5*01|Homo	AJ879487|IGHJ6*04|Homo	2
10807	Z27502|IGHV2-70*05|Homo	X93615|IGHD3-10*02|Homo	J00256|IGHJ6*01|Homo	2
10808	M99686|IGHV5-51*01|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ2*01|Homo	2
10809	AC245166|IGHV3-23D*02|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ6*01|Homo	2
10810	U29582|IGHV3-13*03|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ1*01|Homo	2
10811	M77331|IGHV3-30*11|Homo	X93616|IGHD3-22*01|Homo	M25625|IGHJ4*03|Homo	2
10812	HM855616|IGHV3-13*04|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ1*01|Homo	2
10813	HM855583|IGHV3-11*05|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	2
10814	AM940220|IGHV3-49*04|Homo	X13972|IGHD3-3*01|Homo	X86356|IGHJ6*03|Homo	2
10815	Z17391|IGHV1-45*03|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ6*01|Homo	2
10816	L10098|IGHV4-31*01|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ3*01|Homo	2
10817	M99637|IGHV1-8*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ5*02|Homo	2
10818	Z14238|IGHV4-30-4*01|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ1*01|Homo	2
10819	X92272|IGHV4-31*08|Homo	M35648|IGHD2-2*03|Homo	AJ879487|IGHJ6*04|Homo	2
10820	HM855339|IGHV4-28*05|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ5*02|Homo	2
